=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-separable-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    evaluate on training data

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0169 * input1 +
      0.4798

Time taken to build model: 0.05 seconds

=== Predictions on training set ===

inst#,actual,predicted,error
5976,1,0.479,-0.521
5977,1,0.476,-0.524
5978,0,0.466,0.466
5979,0,0.474,0.474
5980,0,0.486,0.486
5981,1,0.47,-0.53
5982,1,0.479,-0.521
5983,1,0.486,-0.514
5984,0,0.492,0.492
5985,0,0.494,0.494
5986,0,0.478,0.478
5987,1,0.492,-0.508
5988,1,0.469,-0.531
5989,1,0.483,-0.517
5990,1,0.474,-0.526
5991,0,0.472,0.472
5992,0,0.466,0.466
5993,1,0.475,-0.525
5994,1,0.487,-0.513
5995,1,0.485,-0.515
5996,0,0.495,0.495
5997,1,0.474,-0.526
5998,1,0.484,-0.516
5999,0,0.495,0.495
6000,1,0.473,-0.527
6001,1,0.471,-0.529
6002,1,0.472,-0.528
6003,0,0.464,0.464
6004,1,0.485,-0.515
6005,0,0.483,0.483
6006,1,0.489,-0.511
6007,0,0.464,0.464
6008,0,0.472,0.472
6009,0,0.465,0.465
6010,0,0.496,0.496
6011,1,0.477,-0.523
6012,0,0.464,0.464
6013,0,0.467,0.467
6014,0,0.479,0.479
6015,0,0.496,0.496
6016,1,0.485,-0.515
6017,0,0.494,0.494
6018,1,0.477,-0.523
6019,1,0.471,-0.529
6020,0,0.494,0.494
6021,0,0.467,0.467
6022,0,0.494,0.494
6023,1,0.475,-0.525
6024,0,0.474,0.474
6025,0,0.492,0.492
6026,0,0.491,0.491
6027,0,0.493,0.493
6028,1,0.481,-0.519
6029,0,0.475,0.475
6030,0,0.494,0.494
6031,1,0.476,-0.524
6032,0,0.494,0.494
6033,0,0.466,0.466
6034,1,0.48,-0.52
6035,0,0.483,0.483
6036,0,0.496,0.496
6037,0,0.468,0.468
6038,0,0.48,0.48
6039,0,0.479,0.479
6040,1,0.483,-0.517
6041,0,0.47,0.47
6042,0,0.469,0.469
6043,0,0.495,0.495
6044,1,0.482,-0.518
6045,1,0.492,-0.508
6046,1,0.488,-0.512
6047,0,0.49,0.49
6048,0,0.495,0.495
6049,0,0.473,0.473
6050,0,0.482,0.482
6051,0,0.47,0.47
6052,0,0.468,0.468
6053,1,0.471,-0.529
6054,1,0.484,-0.516
6055,0,0.491,0.491
6056,0,0.485,0.485
6057,1,0.473,-0.527
6058,1,0.473,-0.527
6059,0,0.481,0.481
6060,0,0.473,0.473
6061,0,0.464,0.464
6062,0,0.473,0.473
6063,1,0.476,-0.524
6064,1,0.476,-0.524
6065,1,0.49,-0.51
6066,1,0.477,-0.523
6067,0,0.464,0.464
6068,0,0.492,0.492
6069,0,0.495,0.495
6070,0,0.473,0.473
6071,1,0.489,-0.511
6072,1,0.48,-0.52
6073,1,0.489,-0.511
6074,1,0.487,-0.513
6075,1,0.481,-0.519
6076,0,0.478,0.478
6077,0,0.464,0.464
6078,0,0.464,0.464
6079,1,0.488,-0.512
6080,1,0.481,-0.519
6081,1,0.472,-0.528
6082,1,0.483,-0.517
6083,0,0.467,0.467
6084,1,0.474,-0.526
6085,1,0.489,-0.511
6086,1,0.489,-0.511
6087,1,0.489,-0.511
6088,0,0.489,0.489
6089,1,0.476,-0.524
6090,1,0.492,-0.508
6091,0,0.465,0.465
6092,0,0.49,0.49
6093,1,0.469,-0.531
6094,0,0.471,0.471
6095,1,0.472,-0.528
6096,1,0.49,-0.51
6097,0,0.491,0.491
6098,1,0.488,-0.512
6099,1,0.475,-0.525
6100,1,0.481,-0.519
6101,1,0.491,-0.509
6102,0,0.464,0.464
6103,0,0.485,0.485
6104,1,0.468,-0.532
6105,0,0.474,0.474
6106,1,0.484,-0.516
6107,0,0.476,0.476
6108,1,0.492,-0.508
6109,0,0.464,0.464
6110,1,0.486,-0.514
6111,1,0.478,-0.522
6112,0,0.464,0.464
6113,1,0.485,-0.515
6114,0,0.488,0.488
6115,0,0.466,0.466
6116,1,0.481,-0.519
6117,0,0.496,0.496
6118,0,0.469,0.469
6119,1,0.472,-0.528
6120,1,0.471,-0.529
6121,0,0.465,0.465
6122,1,0.476,-0.524
6123,1,0.489,-0.511
6124,0,0.493,0.493
6125,1,0.478,-0.522
6126,0,0.495,0.495
6127,0,0.474,0.474
6128,0,0.492,0.492
6129,0,0.468,0.468
6130,0,0.487,0.487
6131,1,0.484,-0.516
6132,0,0.493,0.493
6133,0,0.476,0.476
6134,0,0.491,0.491
6135,1,0.476,-0.524
6136,1,0.477,-0.523
6137,0,0.471,0.471
6138,0,0.464,0.464
6139,0,0.486,0.486
6140,0,0.47,0.47
6141,0,0.463,0.463
6142,0,0.466,0.466
6143,1,0.471,-0.529
6144,1,0.473,-0.527
6145,1,0.483,-0.517
6146,0,0.471,0.471
6147,1,0.486,-0.514
6148,1,0.474,-0.526
6149,0,0.469,0.469
6150,1,0.478,-0.522
6151,1,0.474,-0.526
6152,0,0.467,0.467
6153,0,0.494,0.494
6154,0,0.496,0.496
6155,1,0.481,-0.519
6156,1,0.49,-0.51
6157,1,0.487,-0.513
6158,1,0.487,-0.513
6159,1,0.49,-0.51
6160,0,0.468,0.468
6161,1,0.478,-0.522
6162,0,0.493,0.493
6163,1,0.47,-0.53
6164,0,0.491,0.491
6165,1,0.469,-0.531
6166,0,0.496,0.496
6167,1,0.479,-0.521
6168,0,0.479,0.479
6169,1,0.474,-0.526
6170,0,0.47,0.47
6171,0,0.494,0.494
6172,1,0.477,-0.523
6173,1,0.473,-0.527
6174,1,0.471,-0.529
6175,0,0.495,0.495
6176,0,0.478,0.478
6177,1,0.485,-0.515
6178,0,0.479,0.479
6179,0,0.465,0.465
6180,0,0.489,0.489
6181,1,0.474,-0.526
6182,1,0.475,-0.525
6183,0,0.496,0.496
6184,0,0.495,0.495
6185,1,0.476,-0.524
6186,1,0.487,-0.513
6187,0,0.481,0.481
6188,1,0.485,-0.515
6189,0,0.47,0.47
6190,0,0.481,0.481
6191,0,0.495,0.495
6192,1,0.487,-0.513
6193,1,0.489,-0.511
6194,1,0.489,-0.511
6195,1,0.468,-0.532
6196,0,0.496,0.496
6197,1,0.48,-0.52
6198,0,0.469,0.469
6199,0,0.49,0.49
6200,0,0.471,0.471
6201,1,0.473,-0.527
6202,1,0.471,-0.529
6203,1,0.481,-0.519
6204,1,0.469,-0.531
6205,0,0.487,0.487
6206,0,0.467,0.467
6207,1,0.48,-0.52
6208,0,0.471,0.471
6209,1,0.474,-0.526
6210,1,0.481,-0.519
6211,1,0.48,-0.52
6212,1,0.48,-0.52
6213,1,0.469,-0.531
6214,0,0.465,0.465
6215,1,0.468,-0.532
6216,0,0.465,0.465
6217,1,0.476,-0.524
6218,0,0.487,0.487
6219,0,0.492,0.492
6220,0,0.477,0.477
6221,0,0.474,0.474
6222,0,0.496,0.496
6223,0,0.47,0.47
6224,1,0.477,-0.523
6225,0,0.472,0.472
6226,1,0.476,-0.524
6227,0,0.494,0.494
6228,0,0.493,0.493
6229,1,0.482,-0.518
6230,0,0.491,0.491
6231,0,0.48,0.48
6232,0,0.474,0.474
6233,0,0.488,0.488
6234,1,0.478,-0.522
6235,1,0.482,-0.518
6236,0,0.466,0.466
6237,1,0.48,-0.52
6238,1,0.469,-0.531
6239,1,0.483,-0.517
6240,0,0.467,0.467
6241,0,0.463,0.463
6242,0,0.463,0.463
6243,0,0.475,0.475
6244,1,0.48,-0.52
6245,0,0.493,0.493
6246,0,0.474,0.474
6247,0,0.474,0.474
6248,0,0.464,0.464
6249,1,0.47,-0.53
6250,1,0.474,-0.526
6251,0,0.478,0.478
6252,1,0.493,-0.507
6253,0,0.467,0.467
6254,1,0.488,-0.512
6255,0,0.494,0.494
6256,1,0.472,-0.528
6257,1,0.49,-0.51
6258,0,0.486,0.486
6259,0,0.466,0.466
6260,1,0.474,-0.526
6261,0,0.468,0.468
6262,1,0.47,-0.53
6263,0,0.492,0.492
6264,1,0.485,-0.515
6265,0,0.491,0.491
6266,0,0.478,0.478
6267,1,0.487,-0.513
6268,0,0.486,0.486
6269,1,0.485,-0.515
6270,0,0.479,0.479
6271,0,0.467,0.467
6272,0,0.469,0.469
6273,0,0.467,0.467
6274,0,0.468,0.468
6275,0,0.487,0.487
6276,0,0.493,0.493
6277,1,0.478,-0.522
6278,0,0.493,0.493
6279,1,0.471,-0.529
6280,1,0.486,-0.514
6281,1,0.48,-0.52
6282,0,0.466,0.466
6283,0,0.473,0.473
6284,0,0.485,0.485
6285,0,0.479,0.479
6286,0,0.495,0.495
6287,0,0.465,0.465
6288,0,0.471,0.471
6289,0,0.493,0.493
6290,0,0.496,0.496
6291,0,0.491,0.491
6292,0,0.465,0.465
6293,1,0.476,-0.524
6294,0,0.472,0.472
6295,1,0.475,-0.525
6296,1,0.486,-0.514
6297,1,0.468,-0.532
6298,0,0.488,0.488
6299,1,0.487,-0.513
6300,0,0.481,0.481
6301,0,0.474,0.474
6302,0,0.466,0.466
6303,1,0.492,-0.508
6304,1,0.488,-0.512
6305,0,0.472,0.472
6306,0,0.487,0.487
6307,0,0.469,0.469
6308,0,0.49,0.49
6309,0,0.466,0.466
6310,0,0.464,0.464
6311,0,0.475,0.475
6312,1,0.474,-0.526
6313,0,0.476,0.476
6314,0,0.491,0.491
6315,0,0.495,0.495
6316,0,0.472,0.472
6317,1,0.475,-0.525
6318,0,0.491,0.491
6319,1,0.483,-0.517
6320,0,0.494,0.494
6321,0,0.476,0.476
6322,0,0.466,0.466
6323,0,0.469,0.469
6324,0,0.491,0.491
6325,0,0.491,0.491
6326,1,0.471,-0.529
6327,0,0.495,0.495
6328,0,0.494,0.494
6329,1,0.488,-0.512
6330,0,0.491,0.491
6331,1,0.483,-0.517
6332,0,0.487,0.487
6333,0,0.495,0.495
6334,0,0.491,0.491
6335,1,0.49,-0.51
6336,1,0.476,-0.524
6337,0,0.469,0.469
6338,0,0.486,0.486
6339,0,0.467,0.467
6340,1,0.477,-0.523
6341,0,0.488,0.488
6342,1,0.476,-0.524
6343,0,0.495,0.495
6344,0,0.466,0.466
6345,0,0.478,0.478
6346,1,0.472,-0.528
6347,1,0.485,-0.515
6348,0,0.463,0.463
6349,1,0.482,-0.518
6350,1,0.474,-0.526
6351,1,0.489,-0.511
6352,1,0.488,-0.512
6353,1,0.487,-0.513
6354,1,0.484,-0.516
6355,0,0.472,0.472
6356,0,0.493,0.493
6357,1,0.469,-0.531
6358,0,0.471,0.471
6359,0,0.473,0.473
6360,0,0.482,0.482
6361,1,0.474,-0.526
6362,0,0.492,0.492
6363,1,0.482,-0.518
6364,0,0.496,0.496
6365,1,0.487,-0.513
6366,0,0.472,0.472
6367,1,0.487,-0.513
6368,1,0.492,-0.508
6369,0,0.485,0.485
6370,0,0.47,0.47
6371,1,0.48,-0.52
6372,0,0.487,0.487
6373,1,0.472,-0.528
6374,0,0.464,0.464
6375,1,0.479,-0.521
6376,0,0.477,0.477
6377,1,0.476,-0.524
6378,0,0.482,0.482
6379,1,0.47,-0.53
6380,0,0.464,0.464
6381,1,0.475,-0.525
6382,0,0.48,0.48
6383,1,0.471,-0.529
6384,0,0.465,0.465
6385,1,0.479,-0.521
6386,1,0.483,-0.517
6387,1,0.492,-0.508
6388,1,0.476,-0.524
6389,1,0.489,-0.511
6390,0,0.467,0.467
6391,1,0.481,-0.519
6392,0,0.491,0.491
6393,0,0.491,0.491
6394,1,0.484,-0.516
6395,1,0.486,-0.514
6396,0,0.478,0.478
6397,1,0.478,-0.522
6398,0,0.465,0.465
6399,1,0.472,-0.528
6400,0,0.494,0.494
6401,1,0.481,-0.519
6402,0,0.469,0.469
6403,0,0.492,0.492
6404,0,0.487,0.487
6405,0,0.464,0.464
6406,0,0.467,0.467
6407,0,0.463,0.463
6408,1,0.473,-0.527
6409,1,0.475,-0.525
6410,1,0.479,-0.521
6411,1,0.49,-0.51
6412,0,0.493,0.493
6413,0,0.494,0.494
6414,1,0.483,-0.517
6415,1,0.471,-0.529
6416,1,0.48,-0.52
6417,0,0.472,0.472
6418,0,0.464,0.464
6419,0,0.496,0.496
6420,1,0.47,-0.53
6421,0,0.496,0.496
6422,0,0.496,0.496
6423,0,0.487,0.487
6424,1,0.492,-0.508
6425,1,0.49,-0.51
6426,1,0.49,-0.51
6427,0,0.492,0.492
6428,0,0.464,0.464
6429,1,0.476,-0.524
6430,0,0.463,0.463
6431,0,0.465,0.465
6432,1,0.486,-0.514
6433,0,0.493,0.493
6434,0,0.464,0.464
6435,0,0.479,0.479
6436,0,0.494,0.494
6437,0,0.482,0.482
6438,0,0.493,0.493
6439,1,0.489,-0.511
6440,0,0.471,0.471
6441,1,0.481,-0.519
6442,1,0.485,-0.515
6443,0,0.465,0.465
6444,0,0.465,0.465
6445,1,0.468,-0.532
6446,0,0.491,0.491
6447,1,0.479,-0.521
6448,1,0.486,-0.514
6449,1,0.488,-0.512
6450,1,0.488,-0.512
6451,1,0.489,-0.511
6452,0,0.468,0.468
6453,0,0.464,0.464
6454,0,0.466,0.466
6455,1,0.489,-0.511
6456,1,0.481,-0.519
6457,0,0.491,0.491
6458,1,0.481,-0.519
6459,0,0.496,0.496
6460,1,0.477,-0.523
6461,1,0.477,-0.523
6462,0,0.48,0.48
6463,1,0.469,-0.531
6464,0,0.481,0.481
6465,0,0.495,0.495
6466,0,0.495,0.495
6467,1,0.484,-0.516
6468,0,0.491,0.491
6469,1,0.467,-0.533
6470,0,0.466,0.466
6471,0,0.465,0.465
6472,0,0.489,0.489
6473,1,0.48,-0.52
6474,1,0.491,-0.509
6475,1,0.475,-0.525
6476,0,0.475,0.475
6477,0,0.495,0.495
6478,1,0.47,-0.53
6479,0,0.495,0.495
6480,1,0.472,-0.528
6481,1,0.489,-0.511
6482,1,0.471,-0.529
6483,1,0.477,-0.523
6484,1,0.492,-0.508
6485,1,0.477,-0.523
6486,0,0.471,0.471
6487,0,0.468,0.468
6488,0,0.482,0.482
6489,1,0.478,-0.522
6490,0,0.474,0.474
6491,1,0.487,-0.513
6492,0,0.467,0.467
6493,0,0.475,0.475
6494,1,0.475,-0.525
6495,0,0.483,0.483
6496,0,0.468,0.468
6497,0,0.471,0.471
6498,0,0.479,0.479
6499,0,0.475,0.475
6500,0,0.48,0.48
6501,0,0.483,0.483
6502,1,0.488,-0.512
6503,0,0.466,0.466
6504,1,0.474,-0.526
6505,1,0.471,-0.529
6506,0,0.486,0.486
6507,0,0.48,0.48
6508,1,0.48,-0.52
6509,1,0.471,-0.529
6510,0,0.463,0.463
6511,1,0.488,-0.512
6512,1,0.484,-0.516
6513,0,0.491,0.491
6514,1,0.472,-0.528
6515,0,0.496,0.496
6516,1,0.481,-0.519
6517,1,0.472,-0.528
6518,1,0.481,-0.519
6519,0,0.49,0.49
6520,1,0.471,-0.529
6521,1,0.477,-0.523
6522,0,0.495,0.495
6523,0,0.488,0.488
6524,1,0.478,-0.522
6525,0,0.492,0.492
6526,1,0.473,-0.527
6527,0,0.465,0.465
6528,1,0.471,-0.529
6529,1,0.475,-0.525
6530,1,0.473,-0.527
6531,1,0.48,-0.52
6532,0,0.466,0.466
6533,1,0.474,-0.526
6534,1,0.477,-0.523
6535,0,0.463,0.463
6536,1,0.489,-0.511
6537,1,0.487,-0.513
6538,1,0.476,-0.524
6539,0,0.467,0.467
6540,1,0.471,-0.529
6541,1,0.48,-0.52
6542,0,0.464,0.464
6543,0,0.473,0.473
6544,0,0.492,0.492
6545,1,0.483,-0.517
6546,0,0.496,0.496
6547,0,0.479,0.479
6548,0,0.484,0.484
6549,1,0.486,-0.514
6550,1,0.484,-0.516
6551,0,0.467,0.467
6552,0,0.485,0.485
6553,1,0.492,-0.508
6554,1,0.471,-0.529
6555,1,0.47,-0.53
6556,0,0.467,0.467
6557,0,0.489,0.489
6558,1,0.484,-0.516
6559,1,0.484,-0.516
6560,1,0.47,-0.53
6561,1,0.469,-0.531
6562,1,0.479,-0.521
6563,1,0.479,-0.521
6564,1,0.48,-0.52
6565,1,0.474,-0.526
6566,0,0.468,0.468
6567,0,0.496,0.496
6568,0,0.464,0.464
6569,0,0.478,0.478
6570,0,0.467,0.467
6571,0,0.465,0.465
6572,1,0.489,-0.511
6573,0,0.482,0.482
6574,1,0.485,-0.515
6575,0,0.496,0.496
6576,1,0.48,-0.52
6577,0,0.493,0.493
6578,0,0.484,0.484
6579,1,0.483,-0.517
6580,0,0.466,0.466
6581,1,0.49,-0.51
6582,1,0.475,-0.525
6583,0,0.481,0.481
6584,1,0.474,-0.526
6585,0,0.464,0.464
6586,1,0.471,-0.529
6587,0,0.471,0.471
6588,1,0.489,-0.511
6589,1,0.489,-0.511
6590,0,0.495,0.495
6591,0,0.466,0.466
6592,0,0.482,0.482
6593,1,0.484,-0.516
6594,0,0.487,0.487
6595,1,0.482,-0.518
6596,1,0.475,-0.525
6597,0,0.47,0.47
6598,0,0.465,0.465
6599,1,0.483,-0.517
6600,0,0.487,0.487
6601,1,0.49,-0.51
6602,0,0.465,0.465
6603,1,0.469,-0.531
6604,0,0.491,0.491
6605,1,0.474,-0.526
6606,1,0.474,-0.526
6607,1,0.469,-0.531
6608,1,0.476,-0.524
6609,1,0.478,-0.522
6610,0,0.465,0.465
6611,0,0.495,0.495
6612,0,0.48,0.48
6613,1,0.484,-0.516
6614,0,0.469,0.469
6615,0,0.47,0.47
6616,1,0.469,-0.531
6617,0,0.465,0.465
6618,1,0.486,-0.514
6619,1,0.471,-0.529
6620,0,0.493,0.493
6621,1,0.482,-0.518
6622,1,0.482,-0.518
6623,1,0.487,-0.513
6624,0,0.494,0.494
6625,0,0.487,0.487
6626,1,0.477,-0.523
6627,1,0.474,-0.526
6628,1,0.48,-0.52
6629,1,0.481,-0.519
6630,1,0.49,-0.51
6631,0,0.478,0.478
6632,1,0.478,-0.522
6633,0,0.489,0.489
6634,0,0.463,0.463
6635,0,0.494,0.494
6636,0,0.494,0.494
6637,1,0.473,-0.527
6638,1,0.489,-0.511
6639,0,0.466,0.466
6640,1,0.485,-0.515
6641,1,0.484,-0.516
6642,1,0.473,-0.527
6643,0,0.489,0.489
6644,1,0.474,-0.526
6645,1,0.493,-0.507
6646,0,0.472,0.472
6647,1,0.491,-0.509
6648,1,0.481,-0.519
6649,0,0.478,0.478
6650,0,0.465,0.465
6651,1,0.476,-0.524
6652,1,0.478,-0.522
6653,1,0.485,-0.515
6654,0,0.488,0.488
6655,1,0.473,-0.527
6656,1,0.485,-0.515
6657,1,0.484,-0.516
6658,1,0.473,-0.527
6659,1,0.483,-0.517
6660,0,0.469,0.469
6661,1,0.492,-0.508
6662,0,0.478,0.478
6663,1,0.483,-0.517
6664,0,0.466,0.466
6665,0,0.496,0.496
6666,0,0.486,0.486
6667,1,0.473,-0.527
6668,0,0.474,0.474
6669,1,0.474,-0.526
6670,1,0.471,-0.529
6671,1,0.477,-0.523
6672,0,0.466,0.466
6673,0,0.492,0.492
6674,1,0.477,-0.523
6675,0,0.474,0.474
6676,1,0.488,-0.512
6677,1,0.489,-0.511
6678,1,0.486,-0.514
6679,1,0.478,-0.522
6680,1,0.489,-0.511
6681,0,0.47,0.47
6682,1,0.468,-0.532
6683,0,0.494,0.494
6684,1,0.478,-0.522
6685,0,0.476,0.476
6686,0,0.467,0.467
6687,0,0.464,0.464
6688,1,0.472,-0.528
6689,1,0.47,-0.53
6690,0,0.48,0.48
6691,1,0.493,-0.507
6692,0,0.467,0.467
6693,1,0.48,-0.52
6694,1,0.485,-0.515
6695,0,0.466,0.466
6696,0,0.47,0.47
6697,0,0.476,0.476
6698,1,0.473,-0.527
6699,1,0.487,-0.513
6700,1,0.488,-0.512
6701,0,0.464,0.464
6702,0,0.495,0.495
6703,1,0.482,-0.518
6704,1,0.485,-0.515
6705,0,0.49,0.49
6706,0,0.493,0.493
6707,1,0.474,-0.526
6708,1,0.472,-0.528
6709,0,0.478,0.478
6710,0,0.465,0.465
6711,1,0.47,-0.53
6712,0,0.496,0.496
6713,1,0.483,-0.517
6714,1,0.477,-0.523
6715,1,0.48,-0.52
6716,1,0.468,-0.532
6717,0,0.495,0.495
6718,1,0.477,-0.523
6719,0,0.493,0.493
6720,0,0.491,0.491
6721,1,0.477,-0.523
6722,1,0.47,-0.53
6723,0,0.47,0.47
6724,1,0.474,-0.526
6725,0,0.49,0.49
6726,1,0.482,-0.518
6727,0,0.494,0.494
6728,0,0.463,0.463
6729,0,0.464,0.464
6730,1,0.483,-0.517
6731,1,0.491,-0.509
6732,0,0.481,0.481
6733,0,0.481,0.481
6734,0,0.48,0.48
6735,1,0.487,-0.513
6736,1,0.475,-0.525
6737,0,0.482,0.482
6738,0,0.473,0.473
6739,0,0.492,0.492
6740,1,0.484,-0.516
6741,0,0.466,0.466
6742,1,0.491,-0.509
6743,1,0.483,-0.517
6744,0,0.489,0.489
6745,0,0.464,0.464
6746,0,0.469,0.469
6747,1,0.476,-0.524
6748,0,0.467,0.467
6749,1,0.468,-0.532
6750,0,0.488,0.488
6751,1,0.483,-0.517
6752,0,0.497,0.497
6753,1,0.48,-0.52
6754,1,0.491,-0.509
6755,0,0.482,0.482
6756,0,0.464,0.464
6757,0,0.482,0.482
6758,0,0.465,0.465
6759,0,0.493,0.493
6760,1,0.487,-0.513
6761,0,0.494,0.494
6762,1,0.47,-0.53
6763,0,0.465,0.465
6764,0,0.485,0.485
6765,1,0.486,-0.514
6766,0,0.483,0.483
6767,1,0.481,-0.519
6768,0,0.493,0.493
6769,0,0.465,0.465
6770,1,0.482,-0.518
6771,1,0.48,-0.52
6772,1,0.472,-0.528
6773,1,0.48,-0.52
6774,1,0.487,-0.513
6775,1,0.47,-0.53
6776,0,0.479,0.479
6777,0,0.492,0.492
6778,1,0.472,-0.528
6779,1,0.49,-0.51
6780,1,0.479,-0.521
6781,1,0.483,-0.517
6782,1,0.472,-0.528
6783,0,0.464,0.464
6784,0,0.484,0.484
6785,0,0.465,0.465
6786,0,0.469,0.469
6787,0,0.467,0.467
6788,1,0.487,-0.513
6789,1,0.488,-0.512
6790,0,0.489,0.489
6791,1,0.481,-0.519
6792,0,0.48,0.48
6793,0,0.482,0.482
6794,0,0.473,0.473
6795,0,0.495,0.495
6796,0,0.496,0.496
6797,0,0.465,0.465
6798,1,0.477,-0.523
6799,0,0.479,0.479
6800,0,0.496,0.496
6801,1,0.474,-0.526
6802,1,0.478,-0.522
6803,1,0.47,-0.53
6804,1,0.484,-0.516
6805,1,0.473,-0.527
6806,0,0.472,0.472
6807,0,0.491,0.491
6808,1,0.476,-0.524
6809,1,0.47,-0.53
6810,1,0.487,-0.513
6811,0,0.466,0.466
6812,0,0.493,0.493
6813,1,0.491,-0.509
6814,0,0.478,0.478
6815,1,0.474,-0.526
6816,0,0.487,0.487
6817,0,0.466,0.466
6818,1,0.471,-0.529
6819,1,0.48,-0.52
6820,0,0.492,0.492
6821,0,0.467,0.467
6822,0,0.468,0.468
6823,1,0.479,-0.521
6824,0,0.467,0.467
6825,1,0.473,-0.527
6826,0,0.488,0.488
6827,1,0.477,-0.523
6828,0,0.479,0.479
6829,0,0.494,0.494
6830,0,0.465,0.465
6831,0,0.467,0.467
6832,1,0.488,-0.512
6833,0,0.496,0.496
6834,0,0.492,0.492
6835,0,0.493,0.493
6836,0,0.48,0.48
6837,0,0.494,0.494
6838,1,0.485,-0.515
6839,0,0.492,0.492
6840,1,0.474,-0.526
6841,1,0.472,-0.528
6842,1,0.471,-0.529
6843,0,0.49,0.49
6844,0,0.478,0.478
6845,0,0.468,0.468
6846,0,0.48,0.48
6847,0,0.466,0.466
6848,1,0.484,-0.516
6849,0,0.47,0.47
6850,0,0.466,0.466
6851,0,0.471,0.471
6852,1,0.484,-0.516
6853,0,0.476,0.476
6854,1,0.478,-0.522
6855,1,0.489,-0.511
6856,0,0.485,0.485
6857,0,0.48,0.48
6858,1,0.477,-0.523
6859,0,0.47,0.47
6860,1,0.472,-0.528
6861,1,0.474,-0.526
6862,0,0.493,0.493
6863,0,0.474,0.474
6864,0,0.47,0.47
6865,1,0.468,-0.532
6866,0,0.483,0.483
6867,0,0.485,0.485
6868,0,0.477,0.477
6869,1,0.467,-0.533
6870,0,0.472,0.472
6871,0,0.496,0.496
6872,1,0.481,-0.519
6873,0,0.476,0.476
6874,1,0.478,-0.522
6875,0,0.469,0.469
6876,0,0.493,0.493
6877,0,0.463,0.463
6878,0,0.493,0.493
6879,1,0.475,-0.525
6880,1,0.47,-0.53
6881,1,0.47,-0.53
6882,0,0.465,0.465
6883,1,0.482,-0.518
6884,0,0.487,0.487
6885,1,0.483,-0.517
6886,0,0.47,0.47
6887,0,0.465,0.465
6888,1,0.472,-0.528
6889,0,0.492,0.492
6890,0,0.474,0.474
6891,0,0.476,0.476
6892,0,0.464,0.464
6893,0,0.494,0.494
6894,1,0.474,-0.526
6895,1,0.486,-0.514
6896,1,0.477,-0.523
6897,0,0.47,0.47
6898,1,0.476,-0.524
6899,1,0.484,-0.516
6900,1,0.476,-0.524
6901,1,0.475,-0.525
6902,0,0.488,0.488
6903,1,0.473,-0.527
6904,0,0.493,0.493
6905,0,0.492,0.492
6906,0,0.486,0.486
6907,0,0.489,0.489
6908,1,0.473,-0.527
6909,1,0.478,-0.522
6910,1,0.483,-0.517
6911,1,0.484,-0.516
6912,1,0.477,-0.523
6913,0,0.478,0.478
6914,1,0.487,-0.513
6915,0,0.483,0.483
6916,1,0.478,-0.522
6917,0,0.478,0.478
6918,1,0.482,-0.518
6919,0,0.471,0.471
6920,0,0.468,0.468
6921,1,0.478,-0.522
6922,1,0.475,-0.525
6923,1,0.476,-0.524
6924,0,0.469,0.469
6925,1,0.484,-0.516
6926,1,0.486,-0.514
6927,1,0.479,-0.521
6928,0,0.468,0.468
6929,1,0.481,-0.519
6930,0,0.495,0.495
6931,1,0.48,-0.52
6932,0,0.49,0.49
6933,0,0.485,0.485
6934,1,0.477,-0.523
6935,1,0.476,-0.524
6936,0,0.463,0.463
6937,1,0.472,-0.528
6938,0,0.466,0.466
6939,1,0.478,-0.522
6940,1,0.479,-0.521
6941,0,0.487,0.487
6942,1,0.481,-0.519
6943,1,0.487,-0.513
6944,0,0.496,0.496
6945,0,0.495,0.495
6946,0,0.492,0.492
6947,1,0.473,-0.527
6948,1,0.472,-0.528
6949,1,0.473,-0.527
6950,0,0.479,0.479
6951,0,0.491,0.491
6952,1,0.483,-0.517
6953,1,0.477,-0.523
6954,1,0.488,-0.512
6955,0,0.463,0.463
6956,0,0.49,0.49
6957,1,0.47,-0.53
6958,0,0.465,0.465
6959,1,0.478,-0.522
6960,0,0.492,0.492
6961,0,0.481,0.481
6962,1,0.492,-0.508
6963,1,0.482,-0.518
6964,0,0.48,0.48
6965,0,0.494,0.494
6966,1,0.476,-0.524
6967,0,0.463,0.463
6968,1,0.486,-0.514
6969,0,0.494,0.494
6970,1,0.484,-0.516
6971,1,0.482,-0.518
6972,0,0.463,0.463
6973,0,0.488,0.488
6974,0,0.495,0.495
6975,0,0.495,0.495
6976,0,0.47,0.47
6977,1,0.484,-0.516
6978,0,0.496,0.496
6979,0,0.495,0.495
6980,1,0.472,-0.528
6981,1,0.476,-0.524
6982,1,0.476,-0.524
6983,0,0.495,0.495
6984,0,0.47,0.47
6985,1,0.476,-0.524
6986,1,0.475,-0.525
6987,0,0.485,0.485
6988,0,0.471,0.471
6989,0,0.463,0.463
6990,0,0.47,0.47
6991,0,0.496,0.496
6992,1,0.478,-0.522
6993,1,0.467,-0.533
6994,1,0.486,-0.514
6995,0,0.49,0.49
6996,1,0.475,-0.525
6997,1,0.482,-0.518
6998,1,0.484,-0.516
6999,0,0.492,0.492
