=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-merged-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0212 * input1 +
      0.4486

Time taken to build model: 0.02 seconds

=== Predictions on test set ===

inst#,actual,predicted,error
6069,1,0.462,-0.538
6070,0,0.431,0.431
6071,0,0.429,0.429
6072,0,0.47,0.47
6073,1,0.435,-0.565
6074,1,0.437,-0.563
6075,1,0.445,-0.555
6076,1,0.46,-0.54
6077,0,0.433,0.433
6078,1,0.444,-0.556
6079,0,0.431,0.431
6080,0,0.436,0.436
6081,1,0.455,-0.545
6082,1,0.435,-0.565
6083,0,0.43,0.43
6084,1,0.441,-0.559
6085,1,0.446,-0.554
6086,1,0.459,-0.541
6087,0,0.46,0.46
6088,0,0.431,0.431
6089,0,0.467,0.467
6090,1,0.448,-0.552
6091,1,0.45,-0.55
6092,1,0.434,-0.566
6093,1,0.458,-0.542
6094,0,0.467,0.467
6095,1,0.46,-0.54
6096,0,0.46,0.46
6097,1,0.46,-0.54
6098,1,0.458,-0.542
6099,1,0.453,-0.547
6100,1,0.441,-0.559
6101,1,0.441,-0.559
6102,1,0.445,-0.555
6103,1,0.454,-0.546
6104,1,0.439,-0.561
6105,1,0.461,-0.539
6106,0,0.432,0.432
6107,1,0.461,-0.539
6108,1,0.439,-0.561
6109,0,0.467,0.467
6110,1,0.457,-0.543
6111,1,0.452,-0.548
6112,0,0.465,0.465
6113,1,0.453,-0.547
6114,1,0.441,-0.559
6115,1,0.459,-0.541
6116,1,0.448,-0.552
6117,0,0.431,0.431
6118,1,0.452,-0.548
6119,1,0.451,-0.549
6120,1,0.447,-0.553
6121,0,0.469,0.469
6122,0,0.461,0.461
6123,0,0.43,0.43
6124,1,0.456,-0.544
6125,0,0.452,0.452
6126,1,0.46,-0.54
6127,0,0.43,0.43
6128,1,0.459,-0.541
6129,0,0.43,0.43
6130,0,0.428,0.428
6131,1,0.447,-0.553
6132,0,0.464,0.464
6133,0,0.436,0.436
6134,1,0.462,-0.538
6135,0,0.447,0.447
6136,0,0.467,0.467
6137,1,0.457,-0.543
6138,0,0.469,0.469
6139,0,0.431,0.431
6140,1,0.458,-0.542
6141,1,0.449,-0.551
6142,0,0.431,0.431
6143,0,0.437,0.437
6144,0,0.428,0.428
6145,0,0.463,0.463
6146,0,0.46,0.46
6147,0,0.464,0.464
6148,0,0.434,0.434
6149,0,0.467,0.467
6150,1,0.463,-0.537
6151,1,0.457,-0.543
6152,1,0.435,-0.565
6153,1,0.443,-0.557
6154,1,0.461,-0.539
6155,1,0.433,-0.567
6156,0,0.46,0.46
6157,0,0.441,0.441
6158,1,0.441,-0.559
6159,1,0.437,-0.563
6160,0,0.457,0.457
6161,1,0.446,-0.554
6162,1,0.455,-0.545
6163,0,0.434,0.434
6164,0,0.441,0.441
6165,1,0.447,-0.553
6166,0,0.428,0.428
6167,1,0.436,-0.564
6168,1,0.453,-0.547
6169,0,0.429,0.429
6170,1,0.461,-0.539
6171,0,0.469,0.469
6172,0,0.457,0.457
6173,0,0.453,0.453
6174,1,0.433,-0.567
6175,0,0.454,0.454
6176,1,0.442,-0.558
6177,0,0.453,0.453
6178,0,0.431,0.431
6179,1,0.451,-0.549
6180,0,0.435,0.435
6181,0,0.439,0.439
6182,1,0.457,-0.543
6183,0,0.429,0.429
6184,1,0.455,-0.545
6185,0,0.437,0.437
6186,0,0.466,0.466
6187,1,0.461,-0.539
6188,0,0.468,0.468
6189,0,0.437,0.437
6190,0,0.439,0.439
6191,1,0.46,-0.54
6192,0,0.44,0.44
6193,1,0.462,-0.538
6194,0,0.47,0.47
6195,1,0.449,-0.551
6196,1,0.442,-0.558
6197,1,0.449,-0.551
6198,1,0.456,-0.544
6199,1,0.441,-0.559
6200,1,0.434,-0.566
6201,0,0.45,0.45
6202,1,0.441,-0.559
6203,1,0.446,-0.554
6204,1,0.465,-0.535
6205,0,0.449,0.449
6206,0,0.431,0.431
6207,1,0.44,-0.56
6208,1,0.453,-0.547
6209,1,0.442,-0.558
6210,0,0.458,0.458
6211,1,0.445,-0.555
6212,0,0.433,0.433
6213,0,0.44,0.44
6214,0,0.461,0.461
6215,0,0.431,0.431
6216,1,0.457,-0.543
6217,1,0.436,-0.564
6218,0,0.468,0.468
6219,0,0.467,0.467
6220,1,0.435,-0.565
6221,0,0.44,0.44
6222,1,0.464,-0.536
6223,0,0.43,0.43
6224,1,0.448,-0.552
6225,1,0.454,-0.546
6226,1,0.454,-0.546
6227,0,0.453,0.453
6228,1,0.451,-0.549
6229,0,0.469,0.469
6230,1,0.46,-0.54
6231,1,0.461,-0.539
6232,0,0.434,0.434
6233,0,0.452,0.452
6234,0,0.465,0.465
6235,0,0.433,0.433
6236,0,0.459,0.459
6237,0,0.427,0.427
6238,0,0.463,0.463
6239,0,0.432,0.432
6240,0,0.44,0.44
6241,1,0.439,-0.561
6242,0,0.431,0.431
6243,0,0.433,0.433
6244,1,0.451,-0.549
6245,1,0.458,-0.542
6246,0,0.43,0.43
6247,1,0.447,-0.553
6248,1,0.439,-0.561
6249,1,0.463,-0.537
6250,1,0.453,-0.547
6251,0,0.444,0.444
6252,1,0.439,-0.561
6253,0,0.467,0.467
6254,0,0.464,0.464
6255,0,0.43,0.43
6256,0,0.448,0.448
6257,0,0.444,0.444
6258,0,0.428,0.428
6259,0,0.469,0.469
6260,0,0.456,0.456
6261,0,0.469,0.469
6262,1,0.437,-0.563
6263,1,0.45,-0.55
6264,1,0.46,-0.54
6265,1,0.435,-0.565
6266,0,0.467,0.467
6267,1,0.444,-0.556
6268,0,0.438,0.438
6269,0,0.468,0.468
6270,0,0.467,0.467
6271,1,0.453,-0.547
6272,1,0.439,-0.561
6273,1,0.457,-0.543
6274,1,0.436,-0.564
6275,1,0.453,-0.547
6276,1,0.441,-0.559
6277,1,0.44,-0.56
6278,1,0.444,-0.556
6279,0,0.429,0.429
6280,1,0.435,-0.565
6281,0,0.45,0.45
6282,1,0.442,-0.558
6283,0,0.464,0.464
6284,0,0.464,0.464
6285,1,0.445,-0.555
6286,1,0.446,-0.554
6287,0,0.436,0.436
6288,0,0.439,0.439
6289,1,0.436,-0.564
6290,0,0.429,0.429
6291,0,0.454,0.454
6292,1,0.441,-0.559
6293,0,0.467,0.467
6294,1,0.462,-0.538
6295,1,0.436,-0.564
6296,1,0.444,-0.556
6297,1,0.439,-0.561
6298,1,0.459,-0.541
6299,0,0.459,0.459
6300,0,0.429,0.429
6301,1,0.449,-0.551
6302,1,0.457,-0.543
6303,0,0.46,0.46
6304,0,0.469,0.469
6305,0,0.445,0.445
6306,0,0.46,0.46
6307,1,0.435,-0.565
6308,0,0.469,0.469
6309,0,0.457,0.457
6310,1,0.445,-0.555
6311,0,0.448,0.448
6312,0,0.443,0.443
6313,1,0.455,-0.545
6314,0,0.462,0.462
6315,0,0.43,0.43
6316,0,0.445,0.445
6317,1,0.438,-0.562
6318,0,0.429,0.429
6319,0,0.462,0.462
6320,0,0.45,0.45
6321,1,0.461,-0.539
6322,0,0.431,0.431
6323,1,0.448,-0.552
6324,1,0.455,-0.545
6325,1,0.453,-0.547
6326,1,0.454,-0.546
6327,1,0.458,-0.542
6328,0,0.447,0.447
6329,1,0.449,-0.551
6330,0,0.468,0.468
6331,1,0.455,-0.545
6332,1,0.45,-0.55
6333,1,0.437,-0.563
6334,1,0.459,-0.541
6335,1,0.436,-0.564
6336,0,0.469,0.469
6337,1,0.459,-0.541
6338,1,0.45,-0.55
6339,1,0.457,-0.543
6340,0,0.469,0.469
6341,1,0.457,-0.543
6342,0,0.456,0.456
6343,1,0.452,-0.548
6344,1,0.463,-0.537
6345,0,0.467,0.467
6346,0,0.462,0.462
6347,0,0.432,0.432
6348,1,0.434,-0.566
6349,1,0.434,-0.566
6350,0,0.468,0.468
6351,0,0.433,0.433
6352,0,0.432,0.432
6353,0,0.45,0.45
6354,1,0.44,-0.56
6355,1,0.449,-0.551
6356,0,0.448,0.448
6357,1,0.458,-0.542
6358,1,0.463,-0.537
6359,0,0.463,0.463
6360,0,0.439,0.439
6361,1,0.456,-0.544
6362,0,0.45,0.45
6363,1,0.434,-0.566
6364,1,0.451,-0.549
6365,0,0.436,0.436
6366,1,0.44,-0.56
6367,0,0.447,0.447
6368,0,0.431,0.431
6369,0,0.47,0.47
6370,1,0.46,-0.54
6371,1,0.443,-0.557
6372,0,0.465,0.465
6373,0,0.455,0.455
6374,0,0.43,0.43
6375,1,0.455,-0.545
6376,1,0.44,-0.56
6377,1,0.46,-0.54
6378,0,0.434,0.434
6379,1,0.443,-0.557
6380,0,0.431,0.431
6381,1,0.441,-0.559
6382,0,0.451,0.451
6383,0,0.45,0.45
6384,0,0.465,0.465
6385,0,0.428,0.428
6386,1,0.443,-0.557
6387,0,0.43,0.43
6388,1,0.461,-0.539
6389,0,0.439,0.439
6390,0,0.453,0.453
6391,1,0.436,-0.564
6392,1,0.439,-0.561
6393,0,0.461,0.461
6394,0,0.444,0.444
6395,1,0.439,-0.561
6396,0,0.438,0.438
6397,0,0.462,0.462
6398,1,0.461,-0.539
6399,1,0.447,-0.553
6400,1,0.454,-0.546
6401,1,0.455,-0.545
6402,1,0.455,-0.545
6403,0,0.464,0.464
6404,0,0.452,0.452
6405,0,0.432,0.432
6406,1,0.436,-0.564
6407,1,0.459,-0.541
6408,1,0.463,-0.537
6409,0,0.464,0.464
6410,0,0.432,0.432
6411,1,0.464,-0.536
6412,1,0.437,-0.563
6413,0,0.433,0.433
6414,1,0.451,-0.549
6415,1,0.461,-0.539
6416,0,0.462,0.462
6417,0,0.457,0.457
6418,0,0.432,0.432
6419,1,0.453,-0.547
6420,1,0.444,-0.556
6421,1,0.452,-0.548
6422,0,0.443,0.443
6423,0,0.45,0.45
6424,1,0.453,-0.547
6425,0,0.466,0.466
6426,1,0.452,-0.548
6427,0,0.46,0.46
6428,0,0.428,0.428
6429,0,0.437,0.437
6430,0,0.433,0.433
6431,0,0.439,0.439
6432,1,0.441,-0.559
6433,1,0.436,-0.564
6434,0,0.433,0.433
6435,1,0.452,-0.548
6436,0,0.462,0.462
6437,1,0.437,-0.563
6438,0,0.469,0.469
6439,1,0.444,-0.556
6440,1,0.461,-0.539
6441,1,0.442,-0.558
6442,1,0.448,-0.552
6443,1,0.444,-0.556
6444,1,0.455,-0.545
6445,0,0.461,0.461
6446,0,0.451,0.451
6447,0,0.467,0.467
6448,0,0.45,0.45
6449,1,0.459,-0.541
6450,0,0.427,0.427
6451,0,0.434,0.434
6452,1,0.447,-0.553
6453,0,0.46,0.46
6454,0,0.466,0.466
6455,0,0.436,0.436
6456,0,0.441,0.441
6457,0,0.466,0.466
6458,0,0.46,0.46
6459,0,0.447,0.447
6460,0,0.457,0.457
6461,1,0.456,-0.544
6462,1,0.439,-0.561
6463,0,0.468,0.468
6464,0,0.442,0.442
6465,1,0.445,-0.555
6466,0,0.46,0.46
6467,1,0.448,-0.552
6468,1,0.458,-0.542
6469,0,0.461,0.461
6470,1,0.445,-0.555
6471,0,0.43,0.43
6472,0,0.462,0.462
6473,0,0.436,0.436
6474,1,0.448,-0.552
6475,0,0.465,0.465
6476,0,0.449,0.449
6477,0,0.467,0.467
6478,0,0.435,0.435
6479,0,0.43,0.43
6480,0,0.45,0.45
6481,1,0.446,-0.554
6482,0,0.445,0.445
6483,1,0.456,-0.544
6484,0,0.459,0.459
6485,0,0.428,0.428
6486,0,0.441,0.441
6487,1,0.438,-0.562
6488,0,0.43,0.43
6489,1,0.458,-0.542
6490,0,0.468,0.468
6491,0,0.445,0.445
6492,1,0.462,-0.538
6493,0,0.47,0.47
6494,1,0.442,-0.558
6495,0,0.466,0.466
6496,0,0.437,0.437
6497,1,0.435,-0.565
6498,0,0.462,0.462
6499,1,0.448,-0.552
6500,1,0.461,-0.539
6501,1,0.434,-0.566
6502,0,0.464,0.464
6503,1,0.463,-0.537
6504,1,0.456,-0.544
6505,0,0.454,0.454
6506,0,0.431,0.431
6507,0,0.459,0.459
6508,1,0.454,-0.546
6509,0,0.428,0.428
6510,1,0.448,-0.552
6511,0,0.453,0.453
6512,1,0.442,-0.558
6513,0,0.467,0.467
6514,1,0.46,-0.54
6515,1,0.452,-0.548
6516,1,0.446,-0.554
6517,0,0.469,0.469
6518,1,0.448,-0.552
6519,0,0.451,0.451
6520,0,0.467,0.467
6521,0,0.43,0.43
6522,1,0.458,-0.542
6523,0,0.466,0.466
6524,1,0.438,-0.562
6525,0,0.439,0.439
6526,0,0.46,0.46
6527,0,0.432,0.432
6528,0,0.469,0.469
6529,0,0.468,0.468
6530,1,0.453,-0.547
6531,0,0.449,0.449
6532,1,0.439,-0.561
6533,0,0.431,0.431
6534,1,0.458,-0.542
6535,1,0.433,-0.567
6536,0,0.439,0.439
6537,0,0.448,0.448
6538,1,0.444,-0.556
6539,1,0.456,-0.544
6540,0,0.461,0.461
6541,0,0.435,0.435
6542,0,0.433,0.433
6543,1,0.454,-0.546
6544,0,0.469,0.469
6545,0,0.44,0.44
6546,0,0.429,0.429
6547,1,0.452,-0.548
6548,0,0.469,0.469
6549,0,0.464,0.464
6550,0,0.432,0.432
6551,0,0.466,0.466
6552,0,0.465,0.465
6553,0,0.443,0.443
6554,0,0.466,0.466
6555,1,0.458,-0.542
6556,0,0.46,0.46
6557,0,0.47,0.47
6558,1,0.453,-0.547
6559,0,0.431,0.431
6560,0,0.429,0.429
6561,0,0.467,0.467
6562,1,0.439,-0.561
6563,0,0.449,0.449
6564,1,0.46,-0.54
6565,1,0.452,-0.548
6566,0,0.463,0.463
6567,1,0.439,-0.561
6568,1,0.438,-0.562
6569,1,0.451,-0.549
6570,1,0.461,-0.539
6571,0,0.454,0.454
6572,0,0.429,0.429
6573,1,0.451,-0.549
6574,0,0.463,0.463
6575,0,0.445,0.445
6576,1,0.461,-0.539
6577,1,0.456,-0.544
6578,0,0.434,0.434
6579,0,0.462,0.462
6580,0,0.448,0.448
6581,1,0.445,-0.555
6582,1,0.463,-0.537
6583,1,0.453,-0.547
6584,0,0.464,0.464
6585,1,0.465,-0.535
6586,1,0.449,-0.551
6587,1,0.449,-0.551
6588,1,0.436,-0.564
6589,1,0.439,-0.561
6590,0,0.433,0.433
6591,1,0.445,-0.555
6592,1,0.459,-0.541
6593,0,0.437,0.437
6594,0,0.432,0.432
6595,0,0.429,0.429
6596,0,0.432,0.432
6597,1,0.436,-0.564
6598,0,0.463,0.463
6599,1,0.446,-0.554
6600,0,0.466,0.466
6601,0,0.428,0.428
6602,0,0.434,0.434
6603,1,0.448,-0.552
6604,1,0.442,-0.558
6605,1,0.436,-0.564
6606,0,0.446,0.446
6607,0,0.436,0.436
6608,0,0.465,0.465
6609,1,0.456,-0.544
6610,0,0.438,0.438
6611,0,0.448,0.448
6612,1,0.438,-0.562
6613,1,0.451,-0.549
6614,1,0.441,-0.559
6615,1,0.454,-0.546
6616,1,0.442,-0.558
6617,1,0.451,-0.549
6618,0,0.429,0.429
6619,1,0.453,-0.547
6620,1,0.45,-0.55
6621,1,0.459,-0.541
6622,1,0.435,-0.565
6623,0,0.431,0.431
6624,0,0.453,0.453
6625,1,0.445,-0.555
6626,0,0.431,0.431
6627,0,0.466,0.466
6628,1,0.462,-0.538
6629,1,0.454,-0.546
6630,0,0.467,0.467
6631,1,0.437,-0.563
6632,0,0.443,0.443
6633,0,0.459,0.459
6634,1,0.441,-0.559
6635,1,0.465,-0.535
6636,0,0.467,0.467
6637,0,0.467,0.467
6638,1,0.443,-0.557
6639,1,0.45,-0.55
6640,0,0.467,0.467
6641,1,0.437,-0.563
6642,0,0.433,0.433
6643,0,0.446,0.446
6644,1,0.456,-0.544
6645,1,0.455,-0.545
6646,0,0.448,0.448
6647,1,0.447,-0.553
6648,0,0.431,0.431
6649,1,0.462,-0.538
6650,0,0.431,0.431
6651,0,0.437,0.437
6652,0,0.433,0.433
6653,1,0.436,-0.564
6654,0,0.432,0.432
6655,1,0.44,-0.56
6656,0,0.459,0.459
6657,1,0.448,-0.552
6658,1,0.433,-0.567
6659,1,0.461,-0.539
6660,0,0.428,0.428
6661,1,0.438,-0.562
6662,1,0.456,-0.544
6663,0,0.466,0.466
6664,1,0.437,-0.563
6665,0,0.452,0.452
6666,1,0.433,-0.567
6667,1,0.445,-0.555
6668,0,0.466,0.466
6669,0,0.448,0.448
6670,0,0.433,0.433
6671,0,0.463,0.463
6672,1,0.455,-0.545
6673,0,0.437,0.437
6674,0,0.446,0.446
6675,1,0.447,-0.553
6676,1,0.459,-0.541
6677,0,0.46,0.46
6678,1,0.457,-0.543
6679,1,0.446,-0.554
6680,0,0.444,0.444
6681,1,0.438,-0.562
6682,1,0.442,-0.558
6683,0,0.469,0.469
6684,0,0.429,0.429
6685,1,0.433,-0.567
6686,0,0.469,0.469
6687,0,0.433,0.433
6688,0,0.462,0.462
6689,1,0.457,-0.543
6690,1,0.448,-0.552
6691,1,0.459,-0.541
6692,1,0.465,-0.535
6693,1,0.438,-0.562
6694,0,0.441,0.441
6695,0,0.468,0.468
6696,1,0.455,-0.545
6697,1,0.462,-0.538
6698,1,0.441,-0.559
6699,1,0.438,-0.562
6700,0,0.467,0.467
6701,1,0.462,-0.538
6702,1,0.449,-0.551
6703,0,0.444,0.444
6704,0,0.445,0.445
6705,1,0.446,-0.554
6706,0,0.433,0.433
6707,0,0.438,0.438
6708,1,0.44,-0.56
6709,0,0.466,0.466
6710,0,0.469,0.469
6711,1,0.456,-0.544
6712,0,0.445,0.445
6713,0,0.459,0.459
6714,0,0.428,0.428
6715,0,0.434,0.434
6716,1,0.451,-0.549
6717,1,0.454,-0.546
6718,1,0.438,-0.562
6719,1,0.446,-0.554
6720,0,0.462,0.462
6721,0,0.469,0.469
6722,1,0.442,-0.558
6723,1,0.434,-0.566
6724,0,0.431,0.431
6725,0,0.431,0.431
6726,0,0.455,0.455
6727,0,0.459,0.459
6728,1,0.461,-0.539
6729,0,0.432,0.432
6730,0,0.463,0.463
6731,0,0.43,0.43
6732,0,0.446,0.446
6733,1,0.435,-0.565
6734,0,0.465,0.465
6735,0,0.428,0.428
6736,0,0.43,0.43
6737,1,0.459,-0.541
6738,1,0.439,-0.561
6739,0,0.457,0.457
6740,1,0.438,-0.562
6741,0,0.468,0.468
6742,0,0.43,0.43
6743,1,0.455,-0.545
6744,1,0.439,-0.561
6745,1,0.46,-0.54
6746,1,0.45,-0.55
6747,1,0.456,-0.544
6748,0,0.436,0.436
6749,0,0.438,0.438
6750,0,0.438,0.438
6751,1,0.457,-0.543
6752,0,0.439,0.439
6753,1,0.446,-0.554
6754,1,0.463,-0.537
6755,1,0.461,-0.539
6756,0,0.465,0.465
6757,0,0.461,0.461
6758,1,0.441,-0.559
6759,0,0.452,0.452
6760,1,0.442,-0.558
6761,0,0.436,0.436
6762,0,0.436,0.436
6763,0,0.459,0.459
6764,1,0.439,-0.561
6765,1,0.435,-0.565
6766,0,0.433,0.433
6767,0,0.454,0.454
6768,0,0.468,0.468
6769,1,0.446,-0.554
6770,1,0.445,-0.555
6771,1,0.444,-0.556
6772,0,0.457,0.457
6773,0,0.433,0.433
6774,1,0.442,-0.558
6775,1,0.441,-0.559
6776,0,0.468,0.468
6777,0,0.466,0.466
6778,1,0.463,-0.537
6779,0,0.431,0.431
6780,1,0.451,-0.549
6781,0,0.45,0.45
6782,0,0.43,0.43
6783,1,0.434,-0.566
6784,1,0.448,-0.552
6785,0,0.468,0.468
6786,0,0.445,0.445
6787,0,0.445,0.445
6788,1,0.436,-0.564
6789,1,0.454,-0.546
6790,1,0.452,-0.548
6791,0,0.434,0.434
6792,0,0.429,0.429
6793,0,0.459,0.459
6794,1,0.448,-0.552
6795,1,0.443,-0.557
6796,0,0.456,0.456
6797,0,0.43,0.43
6798,0,0.429,0.429
6799,1,0.445,-0.555
6800,0,0.47,0.47
6801,1,0.458,-0.542
6802,1,0.458,-0.542
6803,0,0.431,0.431
6804,1,0.459,-0.541
6805,0,0.458,0.458
6806,0,0.433,0.433
6807,0,0.458,0.458
6808,1,0.438,-0.562
6809,0,0.466,0.466
6810,1,0.435,-0.565
6811,0,0.468,0.468
6812,1,0.433,-0.567
6813,0,0.466,0.466
6814,1,0.434,-0.566
6815,1,0.438,-0.562
6816,1,0.459,-0.541
6817,1,0.444,-0.556
6818,1,0.444,-0.556
6819,1,0.434,-0.566
6820,1,0.435,-0.565
6821,1,0.46,-0.54
6822,1,0.442,-0.558
6823,0,0.468,0.468
6824,1,0.464,-0.536
6825,0,0.469,0.469
6826,1,0.445,-0.555
6827,0,0.47,0.47
6828,1,0.438,-0.562
6829,0,0.463,0.463
6830,1,0.45,-0.55
6831,0,0.45,0.45
6832,1,0.448,-0.552
6833,1,0.456,-0.544
6834,0,0.469,0.469
6835,1,0.451,-0.549
6836,0,0.459,0.459
6837,1,0.447,-0.553
6838,0,0.467,0.467
6839,0,0.434,0.434
6840,0,0.428,0.428
6841,1,0.443,-0.557
6842,1,0.434,-0.566
6843,0,0.433,0.433
6844,1,0.45,-0.55
6845,1,0.456,-0.544
6846,0,0.465,0.465
6847,0,0.467,0.467
6848,1,0.441,-0.559
6849,1,0.444,-0.556
6850,0,0.43,0.43
6851,1,0.452,-0.548
6852,0,0.457,0.457
6853,1,0.464,-0.536
6854,0,0.466,0.466
6855,1,0.465,-0.535
6856,0,0.464,0.464
6857,1,0.434,-0.566
6858,0,0.437,0.437
6859,1,0.443,-0.557
6860,0,0.446,0.446
6861,0,0.461,0.461
6862,0,0.467,0.467
6863,0,0.428,0.428
6864,1,0.454,-0.546
6865,0,0.463,0.463
6866,0,0.437,0.437
6867,0,0.427,0.427
6868,0,0.462,0.462
6869,1,0.452,-0.548
6870,1,0.447,-0.553
6871,0,0.435,0.435
6872,0,0.428,0.428
6873,1,0.44,-0.56
6874,0,0.445,0.445
6875,0,0.438,0.438
6876,0,0.462,0.462
6877,0,0.433,0.433
6878,0,0.447,0.447
6879,0,0.461,0.461
6880,1,0.443,-0.557
6881,1,0.442,-0.558
6882,1,0.451,-0.549
6883,1,0.439,-0.561
6884,0,0.467,0.467
6885,0,0.462,0.462
6886,1,0.465,-0.535
6887,1,0.461,-0.539
6888,1,0.446,-0.554
6889,1,0.458,-0.542
6890,1,0.45,-0.55
6891,1,0.448,-0.552
6892,1,0.437,-0.563
6893,0,0.466,0.466
6894,1,0.448,-0.552
6895,1,0.444,-0.556
6896,0,0.428,0.428
6897,1,0.443,-0.557
6898,0,0.429,0.429
6899,1,0.453,-0.547
6900,1,0.446,-0.554
6901,0,0.459,0.459
6902,1,0.447,-0.553
6903,1,0.445,-0.555
6904,0,0.428,0.428
6905,0,0.435,0.435
6906,0,0.427,0.427
6907,1,0.441,-0.559
6908,0,0.431,0.431
6909,0,0.44,0.44
6910,1,0.458,-0.542
6911,1,0.461,-0.539
6912,0,0.458,0.458
6913,1,0.46,-0.54
6914,1,0.462,-0.538
6915,1,0.456,-0.544
6916,1,0.449,-0.551
6917,0,0.467,0.467
6918,0,0.436,0.436
6919,1,0.434,-0.566
6920,1,0.456,-0.544
6921,1,0.451,-0.549
6922,1,0.459,-0.541
6923,1,0.462,-0.538
6924,1,0.451,-0.549
6925,0,0.441,0.441
6926,0,0.462,0.462
6927,0,0.428,0.428
6928,1,0.44,-0.56
6929,1,0.448,-0.552
6930,0,0.461,0.461
6931,0,0.432,0.432
6932,0,0.428,0.428
6933,1,0.446,-0.554
6934,1,0.45,-0.55
6935,1,0.453,-0.547
6936,0,0.466,0.466
6937,0,0.466,0.466
6938,1,0.436,-0.564
6939,0,0.442,0.442
6940,1,0.458,-0.542
6941,0,0.45,0.45
6942,0,0.44,0.44
6943,0,0.446,0.446
6944,1,0.443,-0.557
6945,0,0.456,0.456
6946,0,0.469,0.469
6947,1,0.451,-0.549
6948,0,0.438,0.438
6949,0,0.457,0.457
6950,1,0.462,-0.538
6951,1,0.441,-0.559
6952,1,0.443,-0.557
6953,0,0.447,0.447
6954,0,0.433,0.433
6955,0,0.429,0.429
6956,0,0.469,0.469
6957,0,0.44,0.44
6958,0,0.445,0.445
6959,1,0.464,-0.536
6960,1,0.441,-0.559
6961,1,0.448,-0.552
6962,0,0.468,0.468
6963,1,0.439,-0.561
6964,0,0.467,0.467
6965,0,0.444,0.444
6966,0,0.431,0.431
6967,1,0.441,-0.559
6968,0,0.43,0.43
6969,0,0.469,0.469
6970,1,0.434,-0.566
6971,1,0.458,-0.542
6972,0,0.466,0.466
6973,0,0.434,0.434
6974,1,0.457,-0.543
6975,0,0.461,0.461
6976,1,0.453,-0.547
6977,1,0.452,-0.548
6978,1,0.445,-0.555
6979,0,0.449,0.449
6980,1,0.458,-0.542
6981,0,0.428,0.428
6982,1,0.453,-0.547
6983,1,0.459,-0.541
6984,0,0.46,0.46
6985,1,0.434,-0.566
6986,0,0.43,0.43
6987,0,0.468,0.468
6988,0,0.465,0.465
6989,1,0.464,-0.536
6990,1,0.454,-0.546
6991,1,0.454,-0.546
6992,0,0.46,0.46
6993,0,0.438,0.438
6994,1,0.453,-0.547
6995,1,0.463,-0.537
6996,0,0.428,0.428
6997,0,0.467,0.467
6998,0,0.467,0.467
6999,0,0.455,0.455
7000,1,0.456,-0.544
7001,1,0.437,-0.563
7002,1,0.448,-0.552
7003,1,0.462,-0.538
7004,0,0.466,0.466
7005,0,0.428,0.428
7006,1,0.456,-0.544
7007,0,0.429,0.429
7008,0,0.431,0.431
7009,0,0.468,0.468
7010,1,0.448,-0.552
7011,1,0.444,-0.556
7012,0,0.453,0.453
7013,0,0.44,0.44
7014,1,0.445,-0.555
7015,0,0.456,0.456
7016,0,0.432,0.432
7017,1,0.452,-0.548
7018,0,0.468,0.468
7019,0,0.456,0.456
7020,1,0.459,-0.541
7021,1,0.439,-0.561
7022,0,0.467,0.467
7023,0,0.459,0.459
7024,1,0.439,-0.561
7025,0,0.447,0.447
7026,0,0.43,0.43
7027,1,0.437,-0.563
7028,0,0.432,0.432
7029,1,0.464,-0.536
7030,1,0.459,-0.541
7031,1,0.455,-0.545
7032,1,0.462,-0.538
7033,1,0.443,-0.557
7034,1,0.456,-0.544
7035,0,0.467,0.467
7036,1,0.455,-0.545
7037,0,0.442,0.442
7038,0,0.465,0.465
7039,0,0.441,0.441
7040,1,0.434,-0.566
7041,1,0.438,-0.562
7042,0,0.441,0.441
7043,1,0.457,-0.543
7044,1,0.455,-0.545
7045,1,0.442,-0.558
7046,0,0.435,0.435
7047,0,0.43,0.43
7048,0,0.431,0.431
7049,0,0.438,0.438
7050,0,0.467,0.467
7051,0,0.43,0.43
7052,0,0.47,0.47
7053,1,0.444,-0.556
7054,1,0.453,-0.547
7055,1,0.444,-0.556
7056,0,0.459,0.459
7057,1,0.443,-0.557
7058,1,0.459,-0.541
7059,0,0.432,0.432
7060,1,0.447,-0.553
7061,0,0.447,0.447
7062,0,0.468,0.468
7063,1,0.436,-0.564
7064,0,0.463,0.463
7065,0,0.43,0.43
7066,0,0.468,0.468
7067,1,0.453,-0.547
7068,0,0.429,0.429
7069,1,0.447,-0.553
7070,1,0.434,-0.566
7071,0,0.469,0.469
7072,1,0.443,-0.557
7073,1,0.462,-0.538
7074,1,0.439,-0.561
7075,1,0.455,-0.545
7076,0,0.47,0.47
7077,0,0.428,0.428
7078,1,0.455,-0.545
7079,1,0.453,-0.547
7080,1,0.452,-0.548
7081,0,0.466,0.466
7082,0,0.467,0.467
7083,0,0.444,0.444
7084,1,0.441,-0.559
7085,1,0.458,-0.542
7086,1,0.451,-0.549
7087,0,0.465,0.465
7088,1,0.44,-0.56
7089,0,0.441,0.441
7090,0,0.47,0.47
