=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.functions.LibSVM -- -S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model / -seed 1
Relation:     ring-separable-weka-letters
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

LibSVM wrapper, original code by Yasser EL-Manzalawy (= WLSVM)
Attribute mappings:

Model attributes  	    Incoming attributes
------------------	    ----------------
(numeric) input1  	--> 1 (numeric) input1
(numeric) input2  	--> 2 (numeric) input2
(nominal) output  	--> 3 (nominal) output


Time taken to build model: 4.82 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
5846,1:A,1:A,,1
5847,1:A,1:A,,1
5848,2:B,2:B,,1
5849,2:B,2:B,,1
5850,2:B,2:B,,1
5851,1:A,1:A,,1
5852,1:A,1:A,,1
5853,2:B,2:B,,1
5854,1:A,1:A,,1
5855,1:A,1:A,,1
5856,1:A,1:A,,1
5857,2:B,2:B,,1
5858,2:B,2:B,,1
5859,1:A,1:A,,1
5860,2:B,2:B,,1
5861,1:A,1:A,,1
5862,1:A,1:A,,1
5863,2:B,2:B,,1
5864,2:B,2:B,,1
5865,2:B,2:B,,1
5866,1:A,1:A,,1
5867,1:A,1:A,,1
5868,2:B,2:B,,1
5869,1:A,1:A,,1
5870,2:B,2:B,,1
5871,2:B,2:B,,1
5872,1:A,1:A,,1
5873,2:B,2:B,,1
5874,2:B,2:B,,1
5875,2:B,2:B,,1
5876,1:A,1:A,,1
5877,1:A,1:A,,1
5878,2:B,2:B,,1
5879,2:B,2:B,,1
5880,2:B,2:B,,1
5881,2:B,2:B,,1
5882,1:A,1:A,,1
5883,1:A,1:A,,1
5884,2:B,2:B,,1
5885,1:A,1:A,,1
5886,2:B,2:B,,1
5887,2:B,2:B,,1
5888,1:A,1:A,,1
5889,1:A,1:A,,1
5890,1:A,1:A,,1
5891,2:B,2:B,,1
5892,2:B,2:B,,1
5893,1:A,1:A,,1
5894,2:B,2:B,,1
5895,1:A,1:A,,1
5896,1:A,1:A,,1
5897,2:B,2:B,,1
5898,2:B,2:B,,1
5899,1:A,1:A,,1
5900,1:A,1:A,,1
5901,1:A,1:A,,1
5902,1:A,1:A,,1
5903,1:A,1:A,,1
5904,1:A,1:A,,1
5905,2:B,2:B,,1
5906,1:A,1:A,,1
5907,2:B,2:B,,1
5908,1:A,1:A,,1
5909,2:B,2:B,,1
5910,2:B,2:B,,1
5911,2:B,2:B,,1
5912,1:A,1:A,,1
5913,1:A,1:A,,1
5914,1:A,1:A,,1
5915,2:B,2:B,,1
5916,1:A,1:A,,1
5917,1:A,1:A,,1
5918,1:A,1:A,,1
5919,1:A,1:A,,1
5920,2:B,2:B,,1
5921,2:B,2:B,,1
5922,1:A,1:A,,1
5923,2:B,2:B,,1
5924,1:A,1:A,,1
5925,2:B,2:B,,1
5926,1:A,2:B,+,1
5927,1:A,1:A,,1
5928,2:B,2:B,,1
5929,2:B,2:B,,1
5930,1:A,1:A,,1
5931,2:B,2:B,,1
5932,1:A,1:A,,1
5933,1:A,1:A,,1
5934,2:B,2:B,,1
5935,1:A,1:A,,1
5936,1:A,1:A,,1
5937,1:A,1:A,,1
5938,1:A,1:A,,1
5939,2:B,2:B,,1
5940,1:A,1:A,,1
5941,2:B,2:B,,1
5942,1:A,1:A,,1
5943,1:A,1:A,,1
5944,2:B,2:B,,1
5945,2:B,2:B,,1
5946,2:B,2:B,,1
5947,2:B,2:B,,1
5948,1:A,1:A,,1
5949,2:B,2:B,,1
5950,2:B,2:B,,1
5951,2:B,2:B,,1
5952,1:A,1:A,,1
5953,2:B,2:B,,1
5954,2:B,2:B,,1
5955,2:B,2:B,,1
5956,1:A,1:A,,1
5957,1:A,1:A,,1
5958,1:A,1:A,,1
5959,2:B,2:B,,1
5960,2:B,2:B,,1
5961,2:B,2:B,,1
5962,1:A,1:A,,1
5963,1:A,1:A,,1
5964,2:B,2:B,,1
5965,2:B,2:B,,1
5966,1:A,1:A,,1
5967,1:A,1:A,,1
5968,2:B,2:B,,1
5969,2:B,2:B,,1
5970,1:A,1:A,,1
5971,1:A,1:A,,1
5972,2:B,2:B,,1
5973,1:A,1:A,,1
5974,2:B,2:B,,1
5975,2:B,2:B,,1
5976,2:B,2:B,,1
5977,2:B,2:B,,1
5978,1:A,1:A,,1
5979,1:A,1:A,,1
5980,1:A,1:A,,1
5981,2:B,2:B,,1
5982,1:A,1:A,,1
5983,2:B,2:B,,1
5984,2:B,2:B,,1
5985,2:B,2:B,,1
5986,1:A,1:A,,1
5987,2:B,2:B,,1
5988,1:A,1:A,,1
5989,1:A,1:A,,1
5990,2:B,2:B,,1
5991,2:B,2:B,,1
5992,2:B,2:B,,1
5993,1:A,1:A,,1
5994,1:A,1:A,,1
5995,1:A,1:A,,1
5996,1:A,1:A,,1
5997,1:A,1:A,,1
5998,1:A,1:A,,1
5999,1:A,2:B,+,1
6000,2:B,2:B,,1
6001,1:A,1:A,,1
6002,2:B,2:B,,1
6003,1:A,1:A,,1
6004,1:A,1:A,,1
6005,1:A,1:A,,1
6006,1:A,1:A,,1
6007,2:B,2:B,,1
6008,2:B,2:B,,1
6009,2:B,2:B,,1
6010,2:B,2:B,,1
6011,2:B,2:B,,1
6012,1:A,1:A,,1
6013,2:B,2:B,,1
6014,2:B,2:B,,1
6015,1:A,1:A,,1
6016,1:A,1:A,,1
6017,2:B,2:B,,1
6018,2:B,2:B,,1
6019,2:B,2:B,,1
6020,1:A,1:A,,1
6021,1:A,1:A,,1
6022,2:B,2:B,,1
6023,2:B,2:B,,1
6024,1:A,1:A,,1
6025,1:A,1:A,,1
6026,1:A,1:A,,1
6027,2:B,2:B,,1
6028,2:B,2:B,,1
6029,2:B,2:B,,1
6030,2:B,2:B,,1
6031,2:B,2:B,,1
6032,1:A,1:A,,1
6033,1:A,1:A,,1
6034,2:B,2:B,,1
6035,1:A,1:A,,1
6036,1:A,1:A,,1
6037,1:A,1:A,,1
6038,1:A,1:A,,1
6039,1:A,1:A,,1
6040,2:B,2:B,,1
6041,2:B,2:B,,1
6042,1:A,1:A,,1
6043,2:B,2:B,,1
6044,1:A,2:B,+,1
6045,2:B,2:B,,1
6046,2:B,2:B,,1
6047,2:B,2:B,,1
6048,1:A,1:A,,1
6049,2:B,2:B,,1
6050,2:B,1:A,+,1
6051,1:A,1:A,,1
6052,1:A,1:A,,1
6053,2:B,2:B,,1
6054,1:A,1:A,,1
6055,2:B,2:B,,1
6056,2:B,2:B,,1
6057,1:A,1:A,,1
6058,1:A,1:A,,1
6059,2:B,2:B,,1
6060,2:B,2:B,,1
6061,2:B,2:B,,1
6062,1:A,1:A,,1
6063,1:A,2:B,+,1
6064,1:A,1:A,,1
6065,2:B,2:B,,1
6066,1:A,1:A,,1
6067,2:B,2:B,,1
6068,1:A,1:A,,1
6069,2:B,2:B,,1
6070,1:A,1:A,,1
6071,1:A,1:A,,1
6072,1:A,1:A,,1
6073,2:B,2:B,,1
6074,2:B,2:B,,1
6075,2:B,2:B,,1
6076,2:B,2:B,,1
6077,1:A,1:A,,1
6078,2:B,2:B,,1
6079,1:A,1:A,,1
6080,1:A,1:A,,1
6081,2:B,2:B,,1
6082,2:B,2:B,,1
6083,1:A,1:A,,1
6084,2:B,2:B,,1
6085,2:B,2:B,,1
6086,2:B,2:B,,1
6087,1:A,1:A,,1
6088,1:A,1:A,,1
6089,1:A,1:A,,1
6090,2:B,2:B,,1
6091,2:B,2:B,,1
6092,2:B,2:B,,1
6093,2:B,2:B,,1
6094,1:A,1:A,,1
6095,2:B,2:B,,1
6096,1:A,1:A,,1
6097,2:B,2:B,,1
6098,2:B,2:B,,1
6099,2:B,2:B,,1
6100,2:B,2:B,,1
6101,2:B,2:B,,1
6102,2:B,2:B,,1
6103,2:B,2:B,,1
6104,2:B,2:B,,1
6105,2:B,2:B,,1
6106,1:A,1:A,,1
6107,2:B,2:B,,1
6108,2:B,2:B,,1
6109,1:A,1:A,,1
6110,2:B,2:B,,1
6111,2:B,2:B,,1
6112,1:A,1:A,,1
6113,2:B,2:B,,1
6114,2:B,2:B,,1
6115,2:B,2:B,,1
6116,2:B,2:B,,1
6117,1:A,1:A,,1
6118,2:B,2:B,,1
6119,2:B,2:B,,1
6120,2:B,2:B,,1
6121,1:A,1:A,,1
6122,1:A,1:A,,1
6123,1:A,1:A,,1
6124,2:B,2:B,,1
6125,1:A,1:A,,1
6126,2:B,2:B,,1
6127,1:A,1:A,,1
6128,2:B,2:B,,1
6129,1:A,1:A,,1
6130,1:A,1:A,,1
6131,2:B,2:B,,1
6132,1:A,1:A,,1
6133,1:A,1:A,,1
6134,2:B,2:B,,1
6135,1:A,1:A,,1
6136,1:A,1:A,,1
6137,2:B,2:B,,1
6138,1:A,1:A,,1
6139,1:A,1:A,,1
6140,2:B,2:B,,1
6141,2:B,2:B,,1
6142,1:A,1:A,,1
6143,1:A,1:A,,1
6144,1:A,1:A,,1
6145,1:A,1:A,,1
6146,1:A,1:A,,1
6147,1:A,1:A,,1
6148,1:A,1:A,,1
6149,1:A,1:A,,1
6150,2:B,2:B,,1
6151,2:B,2:B,,1
6152,2:B,2:B,,1
6153,2:B,2:B,,1
6154,2:B,2:B,,1
6155,2:B,2:B,,1
6156,1:A,1:A,,1
6157,1:A,1:A,,1
6158,2:B,2:B,,1
6159,2:B,2:B,,1
6160,1:A,1:A,,1
6161,2:B,2:B,,1
6162,2:B,2:B,,1
6163,1:A,1:A,,1
6164,1:A,1:A,,1
6165,2:B,2:B,,1
6166,1:A,1:A,,1
6167,2:B,2:B,,1
6168,2:B,2:B,,1
6169,1:A,1:A,,1
6170,2:B,2:B,,1
6171,1:A,1:A,,1
6172,1:A,1:A,,1
6173,1:A,1:A,,1
6174,2:B,2:B,,1
6175,1:A,1:A,,1
6176,2:B,2:B,,1
6177,1:A,2:B,+,1
6178,1:A,1:A,,1
6179,2:B,2:B,,1
6180,1:A,1:A,,1
6181,1:A,1:A,,1
6182,2:B,2:B,,1
6183,1:A,1:A,,1
6184,2:B,2:B,,1
6185,1:A,1:A,,1
6186,1:A,1:A,,1
6187,2:B,2:B,,1
6188,1:A,1:A,,1
6189,1:A,1:A,,1
6190,1:A,1:A,,1
6191,2:B,2:B,,1
6192,1:A,1:A,,1
6193,2:B,1:A,+,1
6194,1:A,1:A,,1
6195,2:B,1:A,+,1
6196,2:B,2:B,,1
6197,2:B,2:B,,1
6198,2:B,2:B,,1
6199,2:B,2:B,,1
6200,2:B,2:B,,1
6201,1:A,1:A,,1
6202,2:B,2:B,,1
6203,2:B,2:B,,1
6204,2:B,2:B,,1
6205,1:A,1:A,,1
6206,1:A,1:A,,1
6207,2:B,2:B,,1
6208,2:B,2:B,,1
6209,2:B,2:B,,1
6210,1:A,1:A,,1
6211,2:B,2:B,,1
6212,1:A,1:A,,1
6213,1:A,1:A,,1
6214,1:A,1:A,,1
6215,1:A,1:A,,1
6216,2:B,2:B,,1
6217,2:B,2:B,,1
6218,1:A,1:A,,1
6219,1:A,1:A,,1
6220,2:B,2:B,,1
6221,1:A,1:A,,1
6222,2:B,2:B,,1
6223,1:A,1:A,,1
6224,2:B,2:B,,1
6225,2:B,2:B,,1
6226,2:B,2:B,,1
6227,1:A,1:A,,1
6228,2:B,2:B,,1
6229,1:A,1:A,,1
6230,2:B,2:B,,1
6231,2:B,2:B,,1
6232,1:A,1:A,,1
6233,1:A,2:B,+,1
6234,1:A,1:A,,1
6235,1:A,1:A,,1
6236,1:A,1:A,,1
6237,1:A,1:A,,1
6238,1:A,1:A,,1
6239,1:A,1:A,,1
6240,1:A,1:A,,1
6241,2:B,2:B,,1
6242,1:A,1:A,,1
6243,1:A,1:A,,1
6244,2:B,1:A,+,1
6245,2:B,2:B,,1
6246,1:A,1:A,,1
6247,2:B,2:B,,1
6248,2:B,2:B,,1
6249,2:B,2:B,,1
6250,2:B,2:B,,1
6251,1:A,1:A,,1
6252,2:B,2:B,,1
6253,1:A,1:A,,1
6254,1:A,1:A,,1
6255,1:A,1:A,,1
6256,1:A,1:A,,1
6257,1:A,1:A,,1
6258,1:A,1:A,,1
6259,1:A,1:A,,1
6260,1:A,1:A,,1
6261,1:A,1:A,,1
6262,2:B,2:B,,1
6263,2:B,2:B,,1
6264,2:B,2:B,,1
6265,2:B,2:B,,1
6266,1:A,1:A,,1
6267,2:B,2:B,,1
6268,1:A,1:A,,1
6269,1:A,1:A,,1
6270,1:A,1:A,,1
6271,2:B,2:B,,1
6272,2:B,2:B,,1
6273,2:B,2:B,,1
6274,2:B,2:B,,1
6275,2:B,2:B,,1
6276,2:B,2:B,,1
6277,2:B,2:B,,1
6278,2:B,2:B,,1
6279,1:A,1:A,,1
6280,2:B,2:B,,1
6281,1:A,2:B,+,1
6282,2:B,2:B,,1
6283,1:A,1:A,,1
6284,1:A,1:A,,1
6285,2:B,2:B,,1
6286,2:B,2:B,,1
6287,1:A,1:A,,1
6288,1:A,1:A,,1
6289,2:B,2:B,,1
6290,1:A,1:A,,1
6291,1:A,1:A,,1
6292,2:B,2:B,,1
6293,1:A,1:A,,1
6294,2:B,2:B,,1
6295,2:B,2:B,,1
6296,2:B,2:B,,1
6297,2:B,2:B,,1
6298,2:B,2:B,,1
6299,1:A,1:A,,1
6300,1:A,1:A,,1
6301,2:B,1:A,+,1
6302,2:B,2:B,,1
6303,1:A,1:A,,1
6304,1:A,1:A,,1
6305,1:A,1:A,,1
6306,1:A,1:A,,1
6307,2:B,2:B,,1
6308,1:A,1:A,,1
6309,1:A,1:A,,1
6310,2:B,2:B,,1
6311,1:A,1:A,,1
6312,1:A,1:A,,1
6313,2:B,2:B,,1
6314,1:A,1:A,,1
6315,1:A,1:A,,1
6316,1:A,1:A,,1
6317,2:B,2:B,,1
6318,1:A,1:A,,1
6319,1:A,1:A,,1
6320,1:A,1:A,,1
6321,2:B,2:B,,1
6322,1:A,1:A,,1
6323,2:B,2:B,,1
6324,2:B,2:B,,1
6325,2:B,2:B,,1
6326,2:B,2:B,,1
6327,2:B,2:B,,1
6328,1:A,1:A,,1
6329,2:B,2:B,,1
6330,1:A,1:A,,1
6331,2:B,2:B,,1
6332,2:B,2:B,,1
6333,2:B,2:B,,1
6334,2:B,2:B,,1
6335,2:B,2:B,,1
6336,1:A,1:A,,1
6337,2:B,2:B,,1
6338,2:B,2:B,,1
6339,2:B,2:B,,1
6340,1:A,1:A,,1
6341,2:B,2:B,,1
6342,1:A,1:A,,1
6343,2:B,2:B,,1
6344,2:B,2:B,,1
6345,1:A,1:A,,1
6346,1:A,1:A,,1
6347,1:A,1:A,,1
6348,2:B,2:B,,1
6349,2:B,2:B,,1
6350,1:A,1:A,,1
6351,1:A,1:A,,1
6352,1:A,1:A,,1
6353,1:A,1:A,,1
6354,2:B,2:B,,1
6355,2:B,2:B,,1
6356,1:A,2:B,+,1
6357,2:B,2:B,,1
6358,2:B,2:B,,1
6359,1:A,1:A,,1
6360,1:A,1:A,,1
6361,2:B,2:B,,1
6362,1:A,1:A,,1
6363,2:B,2:B,,1
6364,2:B,2:B,,1
6365,1:A,1:A,,1
6366,2:B,2:B,,1
6367,1:A,2:B,+,1
6368,1:A,1:A,,1
6369,1:A,1:A,,1
6370,2:B,2:B,,1
6371,2:B,2:B,,1
6372,1:A,1:A,,1
6373,1:A,1:A,,1
6374,1:A,1:A,,1
6375,2:B,2:B,,1
6376,2:B,2:B,,1
6377,2:B,2:B,,1
6378,1:A,1:A,,1
6379,2:B,2:B,,1
6380,1:A,1:A,,1
6381,2:B,2:B,,1
6382,1:A,1:A,,1
6383,1:A,1:A,,1
6384,1:A,1:A,,1
6385,1:A,1:A,,1
6386,2:B,2:B,,1
6387,1:A,1:A,,1
6388,2:B,2:B,,1
6389,1:A,1:A,,1
6390,1:A,1:A,,1
6391,2:B,2:B,,1
6392,2:B,2:B,,1
6393,1:A,1:A,,1
6394,1:A,1:A,,1
6395,2:B,2:B,,1
6396,1:A,1:A,,1
6397,1:A,1:A,,1
6398,2:B,2:B,,1
6399,2:B,2:B,,1
6400,2:B,2:B,,1
6401,2:B,2:B,,1
6402,2:B,2:B,,1
6403,1:A,1:A,,1
6404,1:A,1:A,,1
6405,1:A,1:A,,1
6406,2:B,2:B,,1
6407,2:B,2:B,,1
6408,2:B,2:B,,1
6409,1:A,1:A,,1
6410,1:A,1:A,,1
6411,2:B,2:B,,1
6412,2:B,2:B,,1
6413,1:A,1:A,,1
6414,2:B,2:B,,1
6415,2:B,2:B,,1
6416,1:A,1:A,,1
6417,1:A,1:A,,1
6418,1:A,1:A,,1
6419,2:B,2:B,,1
6420,2:B,2:B,,1
6421,2:B,2:B,,1
6422,1:A,1:A,,1
6423,1:A,1:A,,1
6424,2:B,2:B,,1
6425,1:A,1:A,,1
6426,2:B,2:B,,1
6427,1:A,1:A,,1
6428,1:A,1:A,,1
6429,1:A,1:A,,1
6430,1:A,1:A,,1
6431,1:A,1:A,,1
6432,2:B,2:B,,1
6433,2:B,2:B,,1
6434,1:A,1:A,,1
6435,2:B,2:B,,1
6436,1:A,1:A,,1
6437,2:B,2:B,,1
6438,1:A,1:A,,1
6439,2:B,2:B,,1
6440,2:B,2:B,,1
6441,2:B,2:B,,1
6442,2:B,2:B,,1
6443,2:B,2:B,,1
6444,2:B,2:B,,1
6445,1:A,1:A,,1
6446,1:A,2:B,+,1
6447,1:A,1:A,,1
6448,1:A,1:A,,1
6449,2:B,2:B,,1
6450,1:A,1:A,,1
6451,1:A,1:A,,1
6452,2:B,2:B,,1
6453,1:A,1:A,,1
6454,1:A,1:A,,1
6455,1:A,1:A,,1
6456,1:A,1:A,,1
6457,1:A,1:A,,1
6458,1:A,1:A,,1
6459,1:A,1:A,,1
6460,1:A,1:A,,1
6461,2:B,2:B,,1
6462,2:B,2:B,,1
6463,1:A,1:A,,1
6464,1:A,1:A,,1
6465,2:B,2:B,,1
6466,1:A,1:A,,1
6467,2:B,2:B,,1
6468,2:B,2:B,,1
6469,1:A,1:A,,1
6470,2:B,2:B,,1
6471,1:A,1:A,,1
6472,1:A,1:A,,1
6473,1:A,1:A,,1
6474,2:B,2:B,,1
6475,1:A,1:A,,1
6476,1:A,1:A,,1
6477,1:A,1:A,,1
6478,1:A,1:A,,1
6479,1:A,1:A,,1
6480,1:A,2:B,+,1
6481,2:B,2:B,,1
6482,1:A,1:A,,1
6483,2:B,1:A,+,1
6484,1:A,1:A,,1
6485,1:A,1:A,,1
6486,1:A,1:A,,1
6487,2:B,2:B,,1
6488,1:A,1:A,,1
6489,2:B,2:B,,1
6490,1:A,1:A,,1
6491,1:A,1:A,,1
6492,2:B,2:B,,1
6493,1:A,1:A,,1
6494,2:B,2:B,,1
6495,1:A,1:A,,1
6496,1:A,1:A,,1
6497,2:B,2:B,,1
6498,1:A,1:A,,1
6499,2:B,2:B,,1
6500,2:B,2:B,,1
6501,2:B,2:B,,1
6502,1:A,1:A,,1
6503,2:B,2:B,,1
6504,2:B,2:B,,1
6505,1:A,1:A,,1
6506,1:A,1:A,,1
6507,1:A,1:A,,1
6508,2:B,2:B,,1
6509,1:A,1:A,,1
6510,2:B,2:B,,1
6511,1:A,1:A,,1
6512,2:B,2:B,,1
6513,1:A,1:A,,1
6514,2:B,2:B,,1
6515,2:B,2:B,,1
6516,2:B,2:B,,1
6517,1:A,1:A,,1
6518,2:B,2:B,,1
6519,1:A,1:A,,1
6520,1:A,1:A,,1
6521,1:A,1:A,,1
6522,2:B,2:B,,1
6523,1:A,1:A,,1
6524,2:B,2:B,,1
6525,1:A,1:A,,1
6526,1:A,1:A,,1
6527,1:A,1:A,,1
6528,1:A,1:A,,1
6529,1:A,1:A,,1
6530,2:B,2:B,,1
6531,1:A,2:B,+,1
6532,2:B,2:B,,1
6533,1:A,1:A,,1
6534,2:B,2:B,,1
6535,2:B,2:B,,1
6536,1:A,1:A,,1
6537,1:A,1:A,,1
6538,2:B,2:B,,1
6539,2:B,2:B,,1
6540,1:A,1:A,,1
6541,1:A,1:A,,1
6542,1:A,1:A,,1
6543,2:B,2:B,,1
6544,1:A,1:A,,1
6545,1:A,1:A,,1
6546,1:A,1:A,,1
6547,2:B,2:B,,1
6548,1:A,1:A,,1
6549,1:A,1:A,,1
6550,1:A,1:A,,1
6551,1:A,1:A,,1
6552,1:A,1:A,,1
6553,1:A,1:A,,1
6554,1:A,1:A,,1
6555,2:B,2:B,,1
6556,1:A,1:A,,1
6557,1:A,1:A,,1
6558,2:B,2:B,,1
6559,1:A,1:A,,1
6560,1:A,1:A,,1
6561,1:A,1:A,,1
6562,2:B,2:B,,1
6563,1:A,2:B,+,1
6564,2:B,2:B,,1
6565,2:B,2:B,,1
6566,1:A,1:A,,1
6567,2:B,2:B,,1
6568,2:B,2:B,,1
6569,2:B,2:B,,1
6570,2:B,2:B,,1
6571,1:A,1:A,,1
6572,1:A,1:A,,1
6573,2:B,2:B,,1
6574,1:A,1:A,,1
6575,1:A,1:A,,1
6576,2:B,2:B,,1
6577,2:B,2:B,,1
6578,1:A,1:A,,1
6579,1:A,1:A,,1
6580,1:A,1:A,,1
6581,2:B,2:B,,1
6582,2:B,2:B,,1
6583,2:B,2:B,,1
6584,1:A,1:A,,1
6585,2:B,2:B,,1
6586,2:B,2:B,,1
6587,2:B,2:B,,1
6588,2:B,2:B,,1
6589,2:B,2:B,,1
6590,1:A,1:A,,1
6591,2:B,2:B,,1
6592,2:B,2:B,,1
6593,1:A,1:A,,1
6594,1:A,1:A,,1
6595,1:A,1:A,,1
6596,1:A,1:A,,1
6597,2:B,2:B,,1
6598,1:A,1:A,,1
6599,2:B,2:B,,1
6600,1:A,1:A,,1
6601,1:A,1:A,,1
6602,1:A,1:A,,1
6603,2:B,2:B,,1
6604,2:B,2:B,,1
6605,2:B,2:B,,1
6606,1:A,2:B,+,1
6607,1:A,1:A,,1
6608,1:A,1:A,,1
6609,2:B,2:B,,1
6610,1:A,1:A,,1
6611,1:A,1:A,,1
6612,2:B,2:B,,1
6613,2:B,2:B,,1
6614,2:B,2:B,,1
6615,2:B,2:B,,1
6616,2:B,2:B,,1
6617,2:B,2:B,,1
6618,1:A,1:A,,1
6619,2:B,2:B,,1
6620,2:B,2:B,,1
6621,2:B,2:B,,1
6622,2:B,2:B,,1
6623,1:A,1:A,,1
6624,1:A,1:A,,1
6625,2:B,2:B,,1
6626,1:A,1:A,,1
6627,1:A,1:A,,1
6628,2:B,2:B,,1
6629,2:B,2:B,,1
6630,1:A,1:A,,1
6631,2:B,1:A,+,1
6632,1:A,1:A,,1
6633,1:A,1:A,,1
6634,2:B,2:B,,1
6635,2:B,2:B,,1
6636,1:A,1:A,,1
6637,1:A,1:A,,1
6638,2:B,2:B,,1
6639,2:B,2:B,,1
6640,1:A,1:A,,1
6641,2:B,2:B,,1
6642,1:A,1:A,,1
6643,1:A,2:B,+,1
6644,2:B,2:B,,1
6645,2:B,2:B,,1
6646,1:A,1:A,,1
6647,2:B,2:B,,1
6648,1:A,1:A,,1
6649,2:B,2:B,,1
6650,1:A,1:A,,1
6651,1:A,1:A,,1
6652,1:A,1:A,,1
6653,2:B,2:B,,1
6654,1:A,1:A,,1
6655,2:B,2:B,,1
6656,1:A,1:A,,1
6657,2:B,2:B,,1
6658,2:B,2:B,,1
6659,2:B,2:B,,1
6660,1:A,1:A,,1
6661,2:B,2:B,,1
6662,2:B,2:B,,1
6663,1:A,1:A,,1
6664,2:B,2:B,,1
6665,1:A,1:A,,1
6666,2:B,2:B,,1
6667,2:B,2:B,,1
6668,1:A,1:A,,1
6669,1:A,2:B,+,1
6670,1:A,1:A,,1
6671,1:A,1:A,,1
6672,2:B,2:B,,1
6673,1:A,1:A,,1
6674,1:A,1:A,,1
6675,2:B,2:B,,1
6676,2:B,2:B,,1
6677,1:A,1:A,,1
6678,2:B,2:B,,1
6679,2:B,2:B,,1
6680,1:A,1:A,,1
6681,2:B,2:B,,1
6682,2:B,2:B,,1
6683,1:A,1:A,,1
6684,1:A,1:A,,1
6685,2:B,2:B,,1
6686,1:A,1:A,,1
6687,1:A,1:A,,1
6688,1:A,1:A,,1
6689,2:B,2:B,,1
6690,2:B,2:B,,1
6691,2:B,2:B,,1
6692,2:B,1:A,+,1
6693,2:B,2:B,,1
6694,1:A,1:A,,1
6695,1:A,1:A,,1
6696,2:B,2:B,,1
6697,2:B,2:B,,1
6698,2:B,2:B,,1
6699,2:B,2:B,,1
6700,1:A,1:A,,1
6701,2:B,2:B,,1
6702,2:B,2:B,,1
6703,1:A,1:A,,1
6704,1:A,1:A,,1
6705,2:B,2:B,,1
6706,1:A,1:A,,1
6707,1:A,1:A,,1
6708,2:B,2:B,,1
6709,1:A,1:A,,1
6710,1:A,1:A,,1
6711,2:B,2:B,,1
6712,1:A,1:A,,1
6713,1:A,1:A,,1
6714,1:A,1:A,,1
6715,1:A,1:A,,1
6716,2:B,2:B,,1
6717,2:B,2:B,,1
6718,2:B,2:B,,1
6719,2:B,2:B,,1
6720,1:A,1:A,,1
6721,1:A,1:A,,1
6722,2:B,2:B,,1
6723,2:B,1:A,+,1
6724,1:A,1:A,,1
6725,1:A,1:A,,1
6726,1:A,1:A,,1
6727,1:A,1:A,,1
6728,2:B,2:B,,1
6729,1:A,1:A,,1
6730,1:A,1:A,,1
6731,1:A,1:A,,1
6732,1:A,2:B,+,1
6733,2:B,2:B,,1
6734,1:A,1:A,,1
6735,1:A,1:A,,1
6736,1:A,1:A,,1
6737,2:B,2:B,,1
6738,2:B,2:B,,1
6739,1:A,1:A,,1
6740,2:B,2:B,,1
6741,1:A,1:A,,1
6742,1:A,1:A,,1
6743,2:B,2:B,,1
6744,2:B,2:B,,1
6745,2:B,2:B,,1
6746,2:B,2:B,,1
6747,2:B,2:B,,1
6748,1:A,1:A,,1
6749,1:A,1:A,,1
6750,1:A,1:A,,1
6751,2:B,2:B,,1
6752,1:A,1:A,,1
6753,2:B,2:B,,1
6754,2:B,2:B,,1
6755,2:B,2:B,,1
6756,1:A,1:A,,1
6757,1:A,1:A,,1
6758,2:B,2:B,,1
6759,1:A,1:A,,1
6760,2:B,2:B,,1
6761,1:A,1:A,,1
6762,1:A,1:A,,1
6763,1:A,1:A,,1
6764,2:B,2:B,,1
6765,2:B,2:B,,1
6766,1:A,1:A,,1
6767,1:A,1:A,,1
6768,1:A,1:A,,1
6769,2:B,2:B,,1
6770,2:B,2:B,,1
6771,2:B,2:B,,1
6772,1:A,1:A,,1
6773,1:A,1:A,,1
6774,2:B,2:B,,1
6775,2:B,2:B,,1
6776,1:A,1:A,,1
6777,1:A,1:A,,1
6778,2:B,2:B,,1
6779,1:A,1:A,,1
6780,2:B,2:B,,1
6781,1:A,1:A,,1
6782,1:A,1:A,,1
6783,2:B,2:B,,1
6784,2:B,2:B,,1
6785,1:A,1:A,,1
6786,1:A,1:A,,1
6787,1:A,1:A,,1
6788,2:B,2:B,,1
6789,2:B,2:B,,1
6790,2:B,2:B,,1
6791,1:A,1:A,,1
6792,1:A,1:A,,1
6793,1:A,1:A,,1
6794,2:B,2:B,,1
6795,2:B,2:B,,1
6796,1:A,1:A,,1
6797,1:A,1:A,,1
6798,1:A,1:A,,1
6799,2:B,1:A,+,1
6800,1:A,1:A,,1
6801,2:B,2:B,,1
6802,2:B,2:B,,1
6803,1:A,1:A,,1
6804,2:B,2:B,,1
6805,1:A,1:A,,1
6806,1:A,1:A,,1
6807,1:A,1:A,,1
6808,2:B,2:B,,1
6809,1:A,1:A,,1
6810,2:B,2:B,,1
6811,1:A,1:A,,1
6812,2:B,2:B,,1
6813,1:A,1:A,,1
