input1,input2,output
-0.867849,-0.745542,B
0.611557,0.674594,A
-0.62239,-0.131195,A
-0.534454,-0.8258,A
-0.487484,0.135314,B
0.583836,0.024295,B
0.680967,-0.933363,A
0.461577,0.302637,B
-0.310298,-0.546371,A
0.100735,-0.481826,B
0.651136,0.051855,B
-0.940965,0.090167,B
0.319985,0.9085,A
-0.685107,-0.354697,B
-0.341106,0.808198,A
0.27838,-0.530843,B
-0.21148,-0.872585,A
0.703739,-0.160386,B
-0.909426,0.242039,A
0.353503,-0.113119,B
-0.086768,0.375314,A
-0.946037,-0.993527,A
0.334461,0.227991,B
0.500646,0.887045,A
-0.790019,0.500577,A
0.085771,0.612019,A
0.970897,-0.872901,A
-0.645991,0.939398,A
-0.447333,0.111539,B
-0.497331,-0.000719,B
-0.879027,-0.475209,A
-0.216822,-0.756554,A
0.535515,-0.568141,A
0.794391,-0.371968,B
-0.126007,0.641179,B
0.895267,-0.999441,A
-0.326916,-0.88762,A
0.726601,-0.928106,A
-0.670093,-0.978804,A
0.453703,0.957363,A
0.237498,-0.624649,B
0.757432,0.294166,A
-0.200115,-0.810599,A
0.687486,-0.937963,B
-0.24507,-0.144644,B
-0.136563,0.545429,B
-0.541234,-0.735495,A
-0.941807,0.013871,A
0.363194,0.725319,B
-0.602051,-0.994853,A
-0.983692,0.350011,A
-0.827464,0.583593,A
-0.511254,0.359757,A
-0.411636,0.361299,B
0.216615,0.142701,A
-0.527966,0.875741,A
0.387051,0.549176,B
-0.324967,0.494944,A
-0.609959,0.815936,A
-0.124962,-0.764998,B
-0.346567,0.397224,B
-0.735942,-0.76904,A
0.834142,0.474031,A
0.966804,0.440522,B
0.097022,-0.737558,A
0.603287,0.054871,B
0.420846,0.63195,B
0.429425,0.210125,B
0.629368,-0.109428,B
-0.669375,-0.486135,B
-0.122133,0.508277,B
0.760341,-0.981881,A
-0.567679,0.190995,B
0.640204,-0.501744,A
-0.643948,0.268787,B
0.958375,0.049078,A
-0.019328,-0.754222,B
-0.068029,-0.964401,A
-0.362358,0.300421,B
-0.575975,-0.932049,A
0.854316,-0.669061,A
-0.171874,-0.42434,B
-0.424497,0.091629,A
-0.501777,-0.42039,B
0.913049,0.784665,A
-0.121816,0.005099,A
0.301591,-0.074575,B
-0.029969,-0.926721,B
-0.902868,0.583268,A
0.525376,0.90108,A
-0.34956,-0.313851,B
-0.288538,0.546202,A
0.936528,-0.080215,A
0.912268,-0.254496,A
-0.225786,-0.320599,A
0.403863,-0.556544,B
0.091831,-0.150979,B
0.286038,-0.064904,A
-0.553599,-0.684968,A
0.056837,0.988823,A
0.879332,-0.908833,A
0.450184,0.140108,B
0.524487,-0.504995,B
0.552043,-0.231544,B
-0.671442,0.332004,A
0.942839,-0.408573,A
-0.001937,0.485821,B
-0.616795,-0.509976,A
0.607089,0.539418,B
-0.531203,-0.679886,B
-0.406863,-0.222278,B
-0.498351,0.248855,A
0.085724,0.675951,B
-0.649509,-0.42019,B
0.427662,0.885154,A
-0.755613,0.519099,B
-0.00335,-0.446431,B
-0.524459,0.705812,A
-0.334196,0.496495,B
0.088693,-0.38497,B
0.031534,0.455555,B
0.03612,-0.532326,B
-0.656869,0.091495,B
-0.881357,0.86816,A
-0.688494,0.127088,B
-0.845512,0.812539,A
-0.199302,0.07382,A
0.454879,0.778179,B
0.735066,0.321429,B
-0.153526,-0.006561,A
-0.337966,-0.888911,A
0.938732,-0.284854,A
-0.594828,-0.821811,A
-0.175726,-0.117361,A
-0.461669,0.953352,A
-0.24712,-0.05947,A
0.853599,0.943812,A
0.796219,-0.542822,A
0.103826,-0.315046,B
0.687727,-0.563763,A
0.016487,-0.055549,A
-0.314309,0.96074,A
0.487124,0.943817,A
-0.128083,0.646011,B
0.11182,-0.399792,B
-0.823929,-0.133542,B
-0.001162,0.752094,B
-0.610536,-0.234875,A
0.213357,-0.522089,B
-0.764904,-0.65434,A
-0.969106,0.664922,A
-0.975747,-0.754494,A
-0.308026,0.854548,A
-0.013187,-0.413968,B
0.799048,0.289525,B
-0.344852,0.771682,A
-0.323912,0.847623,A
-0.959846,-0.345638,A
-0.582145,-0.480234,A
-0.359902,-0.350601,B
-0.082751,-0.089196,A
0.772543,-0.16004,A
-0.761195,0.751802,A
0.49951,0.278321,B
0.871925,0.293348,A
-0.456656,-0.442328,A
0.630529,0.201246,A
0.348585,0.895703,A
-0.801233,-0.393049,A
-0.351478,0.263461,A
-0.678663,-0.844661,A
-0.549293,-0.422978,B
0.737536,0.921004,B
0.315807,0.042963,A
0.692231,-0.52897,A
-0.088571,-0.103968,A
0.4543,0.620581,B
0.376122,0.776259,B
0.294636,0.621539,A
-0.041138,0.999465,A
-0.760456,0.415931,A
-0.656704,0.954604,A
-0.767499,-0.417801,A
-0.681827,-0.990778,A
0.413286,0.847834,A
0.797541,-0.887457,A
-0.113554,0.722084,A
0.758282,-0.863798,A
-0.531942,0.482053,B
0.389928,-0.085626,A
0.023964,0.311212,B
-0.803681,-0.093502,B
-0.421797,0.71824,B
0.33554,0.837983,A
-0.025039,0.933945,A
0.918258,0.154319,A
-0.862674,0.316216,A
-0.508209,0.808136,A
0.789928,0.585119,A
0.953507,-0.300002,A
0.64958,0.874733,A
-0.894192,-0.013593,B
-0.22625,0.504191,B
-0.44831,-0.85036,A
-0.300456,0.332798,B
0.357433,0.327199,B
-0.68767,0.284343,B
0.500795,0.998527,A
0.452633,-0.449314,B
0.074923,0.972373,A
-0.312489,0.834504,B
-0.821065,0.064768,A
0.728194,-0.294842,B
0.466363,-0.384701,A
-0.452357,-0.750919,B
0.426331,0.713771,B
-0.610025,0.846902,A
0.592038,-0.605168,B
-0.806085,0.892502,A
-0.910282,-0.177153,A
-0.274517,-0.925057,A
-0.316915,-0.158661,B
-0.23591,0.971625,A
0.655063,-0.591361,A
0.913148,-0.52347,A
-0.453493,0.727135,A
-0.275799,0.132097,B
0.638127,0.853492,A
0.173511,0.428815,B
0.832502,0.403699,A
-0.231944,-0.9307,B
-0.819557,-0.729951,A
-0.664044,0.852751,A
0.645516,0.87498,A
0.674028,-0.650888,A
-0.519959,-0.23383,B
0.883984,-0.859039,A
0.843962,0.986575,A
0.469181,0.259056,B
0.642595,-0.771815,A
0.218459,-0.461733,B
0.446545,0.719865,A
0.891533,-0.004655,B
0.639157,0.66716,A
0.621851,0.242579,B
-0.23971,-0.096503,B
-0.628883,-0.568453,A
0.348811,0.863474,A
-0.7625,0.972893,A
-0.14677,-0.696947,B
0.494059,0.694658,A
-0.223696,0.013698,B
0.88749,0.172727,A
-0.83809,-0.945504,B
-0.085228,0.07034,A
-0.442772,0.636417,B
0.317817,-0.462039,A
-0.994046,-0.046151,A
0.116453,0.298612,B
-0.337662,0.16721,B
0.540085,0.029433,B
0.510689,0.36085,B
0.400918,-0.217382,B
0.277397,-0.078071,B
-0.436808,0.722838,A
0.783058,0.70435,A
-0.616891,0.475,B
-0.49243,-0.687736,B
-0.370996,0.938095,A
0.14947,-0.840646,B
-0.319334,-0.389298,B
0.746907,-0.689227,A
0.129509,0.625236,B
0.975551,-0.299677,A
0.407675,-0.520537,B
-0.432992,0.912061,A
0.424718,-0.095814,B
0.731188,0.197064,A
0.297492,0.822212,B
-0.607452,-0.926542,A
-0.004332,-0.40788,B
0.404353,-0.808525,A
-0.466083,-0.479839,B
-0.920971,0.87725,A
-0.059913,-0.452673,B
-0.170963,0.066058,A
-0.199891,0.671641,B
0.117397,0.15802,B
-0.565227,-0.312582,B
-0.954668,-0.174931,B
-0.309301,0.663695,B
-0.014901,0.832813,A
-0.490004,0.595705,A
-0.885563,0.812529,A
-0.045913,0.576417,B
0.188851,0.558453,B
0.754444,-0.117226,A
-0.222751,-0.241646,A
0.540735,-0.266755,A
-0.775275,-0.567031,A
0.097724,0.545133,B
0.66724,-0.588923,B
0.694046,-0.779278,B
0.269376,-0.210112,A
0.363209,-0.499061,B
-0.085712,0.92247,A
-0.07867,-0.758916,A
-0.889526,0.105273,A
-0.461964,0.580654,B
0.849801,0.140172,A
0.075239,0.194965,B
-0.614231,0.587203,B
0.752114,-0.776515,A
0.433837,-0.848255,A
-0.918204,0.942704,A
-0.733278,0.366447,B
-0.979486,0.577519,A
-0.421596,-0.107736,B
-0.276677,-0.383443,B
-0.05004,0.459011,B
0.607667,0.202638,B
0.795996,-0.844316,A
0.845977,-0.524345,A
0.218662,0.639906,A
-0.519346,0.344846,B
-0.011791,-0.669039,B
-0.46787,-0.659755,A
-0.906106,0.043787,B
0.949258,-0.177662,A
-0.571305,-0.23365,B
0.976722,-0.765995,A
0.963099,-0.973846,B
0.418674,-0.700737,B
0.736584,-0.020899,A
0.598723,0.501453,B
0.583588,-0.034949,B
0.730165,0.936183,A
-0.914488,-0.564571,A
-0.195013,0.442236,B
-0.967502,0.839272,A
-0.885085,-0.041746,A
0.354818,0.231181,B
0.782905,-0.939509,B
-0.936108,-0.633444,A
-0.073484,-0.859435,A
0.821944,-0.055679,B
0.12371,0.082513,A
0.811739,-0.504527,A
0.537547,0.43363,B
-0.529277,-0.785269,A
0.101523,-0.543272,B
0.333601,-0.239994,B
-0.845405,0.272566,A
-0.847665,0.465164,A
-0.692354,-0.2173,B
0.647002,-0.867068,A
-0.016761,0.483914,B
0.398307,-0.691474,B
0.48924,-0.146518,B
0.472985,-0.086728,B
0.521934,-0.35927,B
-0.701396,0.577618,A
-0.934611,-0.414407,A
-0.799274,-0.750404,A
0.576624,-0.281918,B
0.086355,0.371898,B
0.63921,0.563274,A
0.086338,0.624483,B
0.977241,0.788615,A
-0.185271,0.191893,B
-0.13913,0.259741,A
-0.002292,-0.016737,A
-0.664917,-0.169785,A
0.077558,-0.030806,A
0.922542,0.055783,A
0.925923,-0.446837,A
0.224922,-0.564275,B
0.638804,-0.547031,A
-0.782402,0.00329,B
-0.829393,0.290663,A
-0.889953,-0.279448,A
0.563048,0.638349,A
0.009889,-0.62008,B
0.653166,-0.266607,B
-0.257781,0.336436,B
-0.301449,0.951573,A
0.916964,0.290179,A
-0.580062,-0.34178,B
0.911779,-0.725518,B
-0.451749,-0.294838,B
0.543286,-0.525103,B
-0.498967,0.483086,B
-0.163649,0.124554,A
0.734242,0.129875,A
-0.178391,-0.216941,B
-0.498722,0.706833,B
-0.717669,-0.508677,B
0.133056,-0.908545,A
-0.121898,0.317615,A
-0.351471,0.86971,B
0.458981,-0.555921,B
-0.758577,0.419546,B
-0.270264,-0.791982,B
-0.28441,-0.277521,A
0.172982,0.83017,A
-0.686242,0.738269,A
-0.526837,0.615569,B
-0.026856,-0.802769,B
-0.262974,-0.912435,A
0.008608,-0.095069,A
0.165446,-0.864005,A
0.48452,0.020018,B
-0.81267,0.428052,A
-0.345282,-0.191878,B
-0.533483,-0.569665,A
0.349078,0.805028,A
0.037625,0.033599,A
-0.013549,-0.475037,B
-0.542054,-0.242366,B
-0.978123,-0.985286,B
0.499807,-0.180585,B
0.251757,-0.593549,A
0.647694,-0.91834,A
-0.471037,0.487819,B
0.958374,-0.912341,A
0.047217,0.614184,B
-0.44918,0.625012,A
0.097011,-0.217775,B
0.615835,-0.993929,A
-0.547166,-0.236145,B
-0.17819,-0.647174,B
0.88597,0.641533,A
0.513785,-0.624509,A
-0.122037,-0.556565,A
0.731825,0.418119,B
-0.40862,-0.060656,B
-0.877018,-0.771373,A
-0.513879,0.034776,B
-0.27206,0.508007,B
-0.384513,0.253873,B
0.039616,0.372858,B
-0.791442,0.997623,A
-0.344272,0.001086,A
-0.149236,-0.39411,B
-0.989946,0.647049,A
0.545984,-0.048431,B
0.414192,0.415884,B
-0.214993,-0.220313,A
-0.766794,0.360865,A
-0.514538,-0.251681,A
-0.005417,-0.411576,B
-0.943189,0.685126,A
-0.423005,0.904463,A
0.7175,-0.620424,A
0.217357,0.651187,B
0.968182,-0.733081,A
-0.041532,0.171325,B
0.225963,-0.871945,A
0.365386,0.42038,A
0.261066,-0.281864,B
-0.775804,0.463458,A
0.304113,0.784312,B
0.70475,0.363199,A
-0.497011,0.187685,A
-0.585236,-0.037687,B
-0.755669,-0.961737,A
0.521214,-0.908288,A
0.237257,0.638533,B
0.257914,-0.01042,A
-0.582394,-0.23064,B
-0.6332,-0.417844,A
-0.073658,0.492211,B
-0.019562,0.616818,A
0.033059,-0.55639,B
-0.321977,0.172301,B
-0.695881,0.793931,A
0.966452,0.195513,A
-0.912501,-0.256792,A
-0.096834,-0.874653,A
-0.744242,0.926607,A
-0.867567,0.930167,A
0.544546,-0.320159,B
0.130849,-0.800919,B
0.318187,0.116903,B
0.954892,0.236798,A
0.036949,-0.421407,B
0.812912,-0.239138,B
0.245341,-0.810081,A
0.177158,0.168074,B
-0.839348,-0.887592,A
0.631673,-0.321999,B
-0.262749,-0.57634,A
0.059328,0.00125,A
-0.357499,-0.690504,B
-0.938382,-0.471004,A
-0.532149,0.39466,A
-0.524095,0.747897,A
0.556495,0.391598,A
0.540827,0.299605,B
0.878501,0.557196,B
-0.827847,0.97004,B
0.133651,-0.83617,B
0.227248,-0.684205,A
0.45254,0.670438,A
0.134233,0.784962,A
-0.281024,0.311045,B
-0.579257,0.737634,A
-0.885849,0.00008,B
0.199115,-0.329349,B
0.444653,-0.714332,A
0.615031,0.072403,B
-0.88808,-0.484335,A
-0.621847,-0.167309,A
0.642523,-0.975169,A
-0.347094,-0.272057,B
-0.346824,-0.336764,B
-0.621758,0.235643,B
-0.209648,-0.378961,B
-0.126285,-0.585042,B
-0.875921,-0.676331,A
0.927652,0.00306,A
0.041963,0.157272,A
0.249205,0.429385,B
-0.657523,-0.726751,A
-0.582955,-0.711546,A
-0.650059,0.031459,A
-0.855611,0.665363,A
0.342793,0.248228,B
-0.501352,-0.002465,B
0.767664,0.406801,B
0.146108,0.672205,A
0.140904,0.453741,B
0.444729,0.013351,B
0.86166,0.60727,A
0.436426,0.716002,A
-0.156943,0.262764,A
-0.329909,-0.406566,B
0.018655,0.443885,B
0.083954,0.235185,B
0.615807,-0.117191,A
-0.084781,-0.96917,A
-0.090028,0.634893,B
0.576393,0.657673,A
-0.971746,0.926939,B
0.831324,-0.618212,A
0.818091,-0.891758,A
-0.381748,0.375979,B
0.557108,-0.136923,B
-0.823134,0.777209,A
0.297417,0.253857,B
0.264078,-0.677614,B
-0.416888,0.256123,B
0.572122,-0.739587,A
-0.322516,-0.028263,B
0.779332,-0.0502,B
-0.480789,-0.876682,A
0.681682,0.375238,B
0.061077,-0.227869,A
-0.116502,0.994155,A
-0.897318,0.459393,A
-0.193743,-0.364113,A
-0.089247,-0.703271,A
0.307376,0.674938,B
0.502813,-0.774302,A
-0.372713,-0.236678,B
0.340485,-0.434416,B
0.257237,-0.414708,B
-0.381223,-0.629761,B
0.166288,-0.632005,B
-0.622147,0.874559,A
0.735065,0.263344,B
-0.083487,-0.997967,A
0.194078,-0.157297,B
-0.797513,-0.109461,A
0.96791,-0.980865,B
0.378649,0.848309,A
-0.379713,-0.622977,B
-0.337683,-0.836135,A
-0.350697,-0.39452,B
-0.515095,-0.167697,B
-0.191847,0.679237,B
-0.804632,0.754872,A
0.723724,-0.640469,A
-0.138148,0.362558,B
-0.325075,-0.893563,A
0.466408,-0.202003,B
0.523509,-0.307249,B
0.390207,0.695575,B
-0.094778,-0.305619,B
0.566327,0.267897,B
-0.58794,0.788399,A
-0.724592,-0.071496,B
0.825598,-0.483428,A
-0.116221,-0.476387,B
-0.249683,0.89665,A
-0.774856,-0.745108,A
-0.906393,0.950722,A
-0.4734,-0.299065,B
-0.583481,0.3676,A
0.03625,0.026225,A
0.763311,-0.0322,B
-0.774627,0.233414,A
0.040273,0.507181,B
0.309351,-0.400156,B
-0.832887,0.921818,A
-0.607987,0.63737,A
-0.248406,-0.993346,A
-0.417608,-0.306489,B
0.450184,0.245733,B
0.506545,0.107017,B
-0.934045,0.143135,B
0.887267,-0.077746,A
0.125487,0.494185,B
0.297214,0.309926,B
0.627983,-0.510178,A
0.786527,-0.719508,A
-0.354184,-0.657717,B
-0.433375,-0.629385,B
-0.105868,-0.979792,A
-0.901075,0.544286,A
-0.592285,-0.323193,B
0.96987,-0.736483,A
0.218417,-0.662151,A
-0.140389,0.307117,B
0.019072,-0.77342,A
-0.667948,0.340485,A
0.906693,-0.148705,A
-0.185926,0.154067,A
0.808334,0.498289,A
0.681748,0.773275,A
-0.166271,-0.275069,A
-0.563617,0.498922,B
-0.56137,0.778096,A
-0.33021,-0.002753,B
0.621126,-0.874526,A
0.157005,-0.211183,B
0.832177,0.862642,A
-0.996479,-0.2041,A
-0.963676,0.62845,B
0.198933,-0.115743,B
0.690913,-0.11599,B
0.099609,0.078452,B
0.070666,-0.977105,A
-0.008808,0.077116,A
0.441864,-0.54326,A
-0.266723,-0.263737,B
0.10506,0.930645,A
-0.372926,0.754506,A
0.734548,0.828757,A
0.25661,-0.674855,B
-0.821503,0.652977,A
0.66698,-0.257572,A
0.204219,0.699431,A
0.54107,0.755413,A
-0.92317,0.925292,A
-0.644331,-0.766553,A
-0.21747,-0.706751,A
-0.733848,-0.834621,A
-0.707743,0.027251,A
0.477131,0.7013,B
0.209702,0.464348,B
0.999516,-0.489069,A
0.030825,-0.229687,B
0.65486,0.031557,B
0.110989,0.088738,A
-0.928061,0.613976,A
0.109771,-0.866538,B
-0.846299,-0.41734,B
0.775515,0.26323,B
0.453014,-0.4338,A
0.832807,-0.623993,A
-0.57051,-0.552939,B
-0.89782,-0.744365,A
0.283507,0.805567,A
0.348071,-0.539041,B
0.176172,0.891571,A
0.080438,-0.37009,B
0.805396,0.324557,B
-0.9011,-0.146316,B
0.140677,-0.272927,A
-0.010062,0.578849,B
-0.486294,-0.224351,B
0.038405,-0.406487,B
0.441757,-0.054317,B
-0.551021,-0.019869,B
-0.035801,-0.027682,B
0.701267,-0.439529,A
-0.482147,-0.561584,B
0.618784,-0.016275,B
-0.072792,0.20273,B
0.164638,0.194766,A
-0.471393,0.329094,B
-0.948399,0.977688,A
0.242742,0.849262,A
-0.851344,-0.309976,A
-0.650548,0.776481,A
-0.75385,0.887488,A
0.43585,-0.587726,B
0.473737,0.172128,B
0.573921,-0.565552,A
0.090679,0.731236,A
0.033719,0.17425,A
0.113642,0.859675,A
-0.393832,0.990341,A
0.894697,-0.475092,A
0.949671,0.081896,B
-0.899355,0.601744,A
-0.169727,-0.238592,B
-0.040998,0.880611,B
0.982787,-0.657784,A
-0.357512,0.13316,B
-0.130221,0.786391,B
-0.606418,-0.503132,B
0.247411,0.586134,A
-0.41289,0.353536,B
-0.467479,-0.983462,A
0.664662,-0.562864,A
-0.195648,-0.429173,B
-0.565179,0.187233,B
0.435502,-0.206832,B
-0.832176,0.632395,A
0.765339,0.393418,A
0.682525,-0.251935,A
-0.123221,0.917633,A
-0.365372,0.011133,B
0.459083,-0.700852,A
-0.801914,0.233428,A
-0.542545,-0.559951,A
0.000888,0.259779,B
0.749103,-0.661053,A
-0.739989,0.447306,A
-0.683923,-0.877093,A
-0.069068,-0.384701,B
-0.737778,0.882604,A
-0.379374,-0.425375,B
0.490182,0.72949,A
-0.179475,0.657649,B
-0.03351,-0.09873,A
0.863839,0.366541,A
-0.867424,0.671558,A
-0.777851,0.838681,A
0.498528,-0.3084,A
0.9813,-0.614833,A
0.712297,-0.904452,A
0.758556,-0.779712,A
0.008543,-0.916013,A
0.854134,0.736509,A
0.314748,-0.307105,B
0.720574,0.73996,A
-0.369098,0.242386,B
-0.467313,0.515422,B
-0.547956,0.466983,A
0.630307,0.876283,A
-0.126031,0.853126,A
-0.721314,0.950027,A
0.013217,-0.905678,A
-0.793938,-0.211467,B
0.236041,0.113848,A
-0.565206,0.631791,B
-0.841745,-0.464865,A
-0.498806,-0.722365,B
0.244967,-0.721585,B
-0.213938,-0.833287,B
-0.095141,0.721007,B
0.544693,-0.067391,B
0.319956,-0.898793,B
0.024662,-0.041652,A
-0.172058,0.480167,B
-0.549435,-0.862376,A
-0.472585,0.105779,B
-0.331239,-0.511056,B
0.761623,-0.67935,A
-0.333091,-0.935254,A
-0.595174,-0.612727,A
-0.725722,0.308635,A
0.213731,-0.811342,B
0.301739,0.996727,A
-0.179749,0.946413,A
-0.771256,-0.182967,B
-0.467864,0.834941,A
0.936805,0.337494,A
0.07988,0.714514,A
-0.240208,-0.782845,A
-0.119893,-0.542545,B
-0.661852,0.786952,A
0.795136,0.271939,A
-0.976867,-0.18466,A
0.808394,0.022981,B
-0.276168,-0.148431,B
-0.561898,-0.011335,A
-0.585178,0.375247,B
-0.865621,-0.443893,A
0.129494,-0.226099,B
0.442962,0.738006,A
0.210508,0.69652,B
-0.559137,0.977023,A
-0.878332,-0.997084,A
-0.436778,-0.161332,B
0.736824,0.645947,A
-0.365438,-0.722084,A
-0.25085,0.836454,B
-0.915199,-0.42803,A
0.858943,-0.761281,A
-0.320549,0.040457,B
0.39699,0.003636,B
-0.135144,-0.254632,B
-0.607076,-0.53423,A
-0.206099,0.334957,B
0.245182,0.130786,B
-0.23586,0.624593,A
-0.279162,-0.29797,B
0.498834,0.832912,A
-0.379515,-0.103782,B
0.789245,0.240603,A
0.720881,0.47857,B
0.389931,0.759109,B
0.539839,-0.74629,A
-0.403148,-0.160232,A
-0.074977,0.220659,B
0.216643,-0.091004,A
0.269222,-0.189403,B
-0.155856,0.163843,A
-0.103919,-0.068982,B
0.429147,0.394687,B
0.22136,0.927686,A
-0.11504,-0.226611,B
-0.104414,-0.074517,B
0.113816,-0.167348,A
-0.506902,-0.707969,B
-0.714291,0.880818,A
-0.099649,0.367535,B
-0.303203,0.201239,B
-0.211397,0.130864,B
-0.662342,0.506309,A
0.270406,-0.102014,A
0.344893,0.159325,A
-0.044785,-0.425667,B
-0.697868,0.973712,B
0.054459,-0.375993,B
0.904128,0.839419,A
0.018275,0.758354,B
0.582828,-0.830784,A
0.311924,-0.934389,A
-0.186573,0.102583,A
-0.248324,-0.631093,A
-0.971897,0.362188,A
-0.487626,-0.033102,B
-0.806542,-0.14344,A
-0.115227,0.3033,B
-0.041644,-0.331377,B
0.452954,0.878672,A
0.094121,0.494976,B
0.400805,0.482588,B
0.987928,0.760958,A
0.926754,-0.744461,A
0.732752,-0.410521,A
-0.376981,0.125665,A
-0.465612,0.028086,B
-0.407515,-0.127304,B
-0.067618,0.888709,B
0.644793,0.968268,A
0.214573,0.205335,B
-0.182384,-0.635311,B
0.513219,0.089995,B
-0.992486,-0.957612,A
0.618718,0.742083,A
-0.57075,-0.089464,B
-0.86077,0.004925,B
-0.080078,-0.687868,B
0.733111,0.991703,A
0.046712,-0.87416,A
0.7165,-0.150652,A
0.104869,-0.792082,A
0.010845,-0.008206,A
0.842586,0.120172,A
-0.194456,-0.142529,A
-0.999664,-0.72071,B
0.341401,-0.113625,A
0.87138,0.322943,A
0.24396,0.088771,B
0.110983,0.70159,A
-0.986369,0.351186,A
0.468564,-0.872092,A
0.890839,-0.904394,A
0.886183,0.76392,A
-0.603089,0.574039,B
0.241977,-0.054239,A
0.969892,-0.680674,A
0.932288,0.035375,A
-0.4656,-0.067509,B
-0.218275,0.143823,B
-0.233442,0.023767,B
0.923303,0.427453,A
-0.558334,0.906395,A
-0.241353,0.393946,B
-0.279257,0.396462,B
0.287785,-0.948239,A
-0.536135,0.715803,A
-0.967649,0.284404,A
-0.562249,-0.970842,A
0.976764,0.509114,A
-0.074865,-0.240968,B
-0.763742,0.083428,B
0.390453,-0.282547,B
0.593359,-0.941431,A
-0.291338,-0.72525,B
0.118231,0.195778,A
0.276715,-0.4371,B
0.713224,0.995479,A
-0.160568,0.784259,A
-0.134163,0.596622,B
0.367439,0.504086,B
0.985413,-0.718259,A
-0.162325,-0.407918,B
0.05251,0.270988,B
0.877956,0.408339,A
0.662933,0.090461,B
-0.658211,0.711597,A
-0.080208,0.710357,B
0.433761,-0.102982,B
0.491111,-0.872263,A
-0.529992,-0.675529,B
-0.069114,0.869515,A
0.440699,-0.999873,A
0.069867,-0.277346,B
-0.936346,-0.759204,A
0.012905,0.203588,B
0.437683,0.479272,B
-0.8075,-0.980113,A
0.943347,-0.745544,A
0.895883,0.482852,B
-0.124851,0.983442,A
-0.177239,0.557514,B
-0.248108,0.96579,A
0.105113,0.948933,A
-0.127369,-0.381754,B
-0.856126,0.703922,A
0.16391,-0.467357,B
0.975782,0.207608,A
-0.861002,-0.773496,B
0.726442,-0.9907,A
0.141334,-0.140078,B
-0.881395,0.861666,B
0.977393,0.610072,A
-0.849171,0.130005,B
0.550824,0.38564,B
0.299924,-0.539178,B
-0.981356,-0.393634,A
0.634984,0.033845,B
-0.176919,0.05696,B
0.627355,-0.90002,A
-0.576135,0.358622,B
0.714331,-0.522233,A
0.666428,-0.788974,A
-0.495955,-0.010624,B
0.223805,0.622204,B
-0.232767,-0.187835,B
-0.537114,0.658226,A
0.684931,0.166304,A
-0.02919,-0.48782,B
0.184184,-0.234453,B
-0.707133,0.044349,B
0.563432,-0.419792,B
0.113061,0.088757,B
0.872185,-0.494742,A
0.53027,0.03792,B
-0.493062,0.493733,B
-0.234364,-0.117739,A
-0.182396,0.883174,A
-0.157556,0.701801,B
0.612871,0.427686,B
0.815039,-0.08018,B
0.800563,0.63046,A
-0.847273,0.052728,B
0.062663,-0.321216,B
0.494982,0.988802,A
0.669619,-0.190897,B
0.906775,-0.811359,A
0.107093,0.224516,B
-0.137388,-0.677638,A
0.572597,0.694205,A
0.208498,-0.570369,B
0.298431,0.852616,A
-0.517853,0.283449,B
0.010294,-0.494855,B
0.362057,-0.38806,B
0.220662,0.703183,B
0.770891,-0.092838,B
-0.525813,0.017337,B
0.596633,-0.885633,A
-0.225423,0.973404,A
0.762483,0.722294,A
-0.787857,-0.638607,A
-0.352341,-0.74027,A
-0.392317,0.667097,B
0.181123,0.339518,B
-0.29574,-0.533428,B
-0.378577,-0.108856,B
0.477151,0.35675,A
-0.305149,0.159063,B
-0.242889,-0.039718,B
0.007107,0.277601,B
0.59783,-0.589303,A
-0.111602,0.95789,A
-0.967329,-0.300416,A
0.397058,0.595791,B
0.443064,0.042419,B
0.927966,0.341942,A
0.438664,-0.057728,B
-0.698628,-0.554247,A
0.843508,-0.19909,B
0.307149,0.33155,B
0.012564,-0.953034,A
-0.625205,-0.885412,A
-0.576196,-0.310244,A
0.878575,-0.808913,A
0.591615,-0.727853,B
0.865132,0.921236,B
-0.677947,-0.568463,A
0.578218,0.162162,B
0.006543,-0.702811,A
-0.334952,-0.190829,B
-0.249453,0.008798,A
-0.298864,-0.747826,B
0.715887,0.050334,B
0.367059,0.590675,B
-0.862326,-0.433766,A
-0.837897,-0.64842,A
-0.503964,0.457813,A
-0.070379,0.240542,A
-0.598443,0.336476,A
-0.05956,-0.783395,B
-0.308444,-0.350496,B
-0.289198,0.213516,A
-0.618508,0.444521,A
0.245734,0.332113,B
0.210803,0.016868,B
0.337988,-0.249113,B
0.0321,0.737905,B
-0.903753,0.937241,A
-0.892358,0.596597,A
-0.673884,-0.667023,A
0.396718,0.101947,B
0.580368,0.604456,A
-0.441282,0.837667,B
-0.508894,-0.294926,B
-0.18791,0.288992,B
0.213188,0.18446,A
0.931567,0.922638,B
0.969134,0.166523,A
0.786041,-0.436067,A
-0.263094,0.153272,B
-0.155973,0.041199,A
0.65739,0.687816,A
0.953264,-0.80759,A
-0.104247,-0.576927,B
-0.430552,0.296327,B
0.510893,0.955986,A
-0.428339,0.612231,B
-0.245055,-0.9367,B
-0.732716,0.009906,B
0.121512,0.932676,A
-0.80449,-0.060764,B
-0.509741,-0.955332,A
-0.253125,0.189794,A
0.630579,0.268939,B
0.269545,-0.128062,A
-0.924284,-0.491931,A
0.435634,0.981066,A
0.321342,-0.911242,A
0.364015,0.282625,B
0.892931,-0.968464,A
-0.650558,0.072495,B
0.154869,0.668999,B
-0.858166,-0.183547,B
